# r,k_smooth_cycles_per_km
1.179472599148617010e+05,2.163852189697283712e-01
1.179484353735862533e+05,2.167035988632814991e-01
1.179496108323108056e+05,2.170219787568346548e-01
1.179507862910353579e+05,2.172314392131196037e-01
1.179519617520292813e+05,2.173236018138849923e-01
1.179531372107538336e+05,2.174744133424101611e-01
1.179543126694783714e+05,2.175665759431755220e-01
1.179554881282029091e+05,2.178179284907174884e-01
1.179566635869274614e+05,2.177425227264549179e-01
1.179578390456520137e+05,2.179771184374940107e-01
1.179590145043765660e+05,2.180944162930135988e-01
1.179601899653704895e+05,2.182452278215387675e-01
1.179613654240950418e+05,2.186222566428516756e-01
1.179625408828195941e+05,2.185719861333432767e-01
1.179637163415441464e+05,2.186306350611030846e-01
1.179648918025380699e+05,2.185803645515946581e-01
1.179660672635319934e+05,2.182117141485331313e-01
1.179672427199871454e+05,2.178514421637230414e-01
1.179684181764423265e+05,2.174660349241587520e-01
1.179695936374362500e+05,2.169130593195664758e-01
1.179707690984301735e+05,2.162260290229518489e-01
1.179719445548853546e+05,2.154300792890690430e-01
1.179731200158792781e+05,2.185300940420862870e-01
1.179742954768732016e+05,2.215882167038465411e-01
1.179754709333283681e+05,2.247552588028749465e-01
1.179766463897835347e+05,2.280898692669313110e-01
1.179778218507774582e+05,2.313658308032278954e-01
1.179789973117713816e+05,2.348177391228038480e-01
1.179801727682265628e+05,2.386047841724356910e-01
1.179813482292204862e+05,2.425342623323413493e-01
1.179825236902144097e+05,2.462040095264536044e-01
1.179836991466695908e+05,2.502507855418787952e-01
1.179848746076635143e+05,2.542137773747900065e-01
1.179860500686574378e+05,2.581432555346956370e-01
1.179872255251125898e+05,2.622654373143834539e-01
1.179884009815677709e+05,2.668400536796466382e-01
1.179895764425616944e+05,2.714230484631612872e-01
1.179907519035556179e+05,2.765506404330168033e-01
1.179919273600107990e+05,2.817703950036377636e-01
1.179931028210047225e+05,2.868896085552419262e-01
1.179942782819986460e+05,2.925617977114383095e-01
1.179954537384538125e+05,2.982088516128805211e-01
1.179966291994477506e+05,3.039899602063450557e-01
1.179978046604416741e+05,3.057410496208872175e-01
1.179989801168968261e+05,3.077602484194741916e-01
1.180001555733520072e+05,3.094526889062565456e-01
1.180013310343459307e+05,3.111451293930388440e-01
1.180025064953398542e+05,3.128375698798212534e-01
1.180036819517950353e+05,3.146640650586260413e-01
1.180048574127889588e+05,3.161051529978664565e-01
1.180060328737828822e+05,3.172529962983079987e-01
1.180072083302380343e+05,3.188197605113194388e-01
1.180083837866932154e+05,3.199759822300122791e-01
1.180095592476871388e+05,3.212243665494706191e-01
1.180107347086810623e+05,3.230676185647781695e-01
1.180119101651362434e+05,3.248857353253314928e-01
1.180130856261301669e+05,3.262430390820579285e-01
1.180142610871240904e+05,3.280443990061084891e-01
1.180154365435792715e+05,3.300217057134384180e-01
1.180166120045731950e+05,3.320325260937738721e-01
1.180177874655671185e+05,3.343784832041652999e-01
1.180189629220222705e+05,3.370763338811154641e-01
1.180201383784774516e+05,3.397993198128197445e-01
1.180213138394713751e+05,3.425139273262726713e-01
1.180224893004652986e+05,3.460328629918598131e-01
1.180236647569204797e+05,3.493590950376648241e-01
1.180248402179144032e+05,3.531712753420508943e-01
1.180260156789083267e+05,3.570169693194424898e-01
1.180271911353634932e+05,3.608710417150855498e-01
1.180283665918186598e+05,3.644821399814379692e-01
1.180295420528125833e+05,3.685540512516173872e-01
1.180307175138065068e+05,3.733381280731656315e-01
1.180318929702616879e+05,3.776111213813785894e-01
1.180330684312556114e+05,3.821354672371334305e-01
1.180342438922495348e+05,3.865760289103743474e-01
1.180354193487047160e+05,3.906060480892967757e-01
1.180365948096986394e+05,3.948874198157610871e-01
1.180377702706925629e+05,3.989174389946834598e-01
1.180389457271477149e+05,4.025034020062817630e-01
1.180401211836028961e+05,4.057961203790811378e-01
1.180412966445968195e+05,4.093066776264168705e-01
1.180424721101295145e+05,4.123815571246798872e-01
1.180436475665846665e+05,4.151045430563842231e-01
1.180448230230398476e+05,4.176683390413119534e-01
1.180459984794949996e+05,4.202237566079883857e-01
1.180471739359501807e+05,4.217570071479941896e-01
1.180483494014828757e+05,4.231562029959776705e-01
1.180495248579380277e+05,4.241616131861454808e-01
1.180507003143932088e+05,4.250999960303020186e-01
1.180518757799258747e+05,4.253764838325981290e-01
1.180530512363810558e+05,4.256697284713970575e-01
1.180542266928362224e+05,4.251837802128159982e-01
1.180554021583689027e+05,4.242621542051622230e-01
1.180565776148240839e+05,4.234326907982737809e-01
1.180577530712792359e+05,4.224943079541172430e-01
1.180589285368119308e+05,4.212207883799047314e-01
1.180601039932670974e+05,4.197964572771670788e-01
1.180612794497222640e+05,4.181626657181445328e-01
1.180624549152549589e+05,4.159004927902670845e-01
1.180636303717101109e+05,4.136718335353952725e-01
1.180648058281652920e+05,4.114347958622719958e-01
1.180659812846204441e+05,4.088877567138469726e-01
1.180671567410756252e+05,4.063993664931818683e-01
1.180683322066083201e+05,4.035842179607120883e-01
1.180695076630634721e+05,4.005847442267116421e-01
1.180706831195186533e+05,3.977444604394878014e-01
1.180718585850513191e+05,3.952895838918282223e-01
1.180730340415065002e+05,3.928430857624199968e-01
1.180742094979616813e+05,3.904133444695145339e-01
1.180753849634943472e+05,3.877071153743131271e-01
1.180765604199495283e+05,3.858554849407541676e-01
1.180777358764046803e+05,3.839787192524410919e-01
1.180789113419373753e+05,3.824035766211781873e-01
1.180800867983925564e+05,3.803341073130829253e-01
1.180812622548477084e+05,3.786416668263005714e-01
1.180824377203804033e+05,3.655210638446114157e-01
1.180836131768355554e+05,3.527104623382239512e-01
1.180847886332907365e+05,3.398579687405796079e-01
1.180859640897459030e+05,3.269384477969239922e-01
1.180871395462010696e+05,3.148735255149109347e-01
1.180883150117337645e+05,3.028253600694007508e-01
1.180894904681889166e+05,2.907520593691363398e-01
1.180906659246440977e+05,2.786452449958663480e-01
1.180918413901767781e+05,2.665803227138532905e-01
1.180930168466319446e+05,2.545489141048459247e-01
1.180941923030871258e+05,2.428693990623972399e-01
1.180953677686197916e+05,2.310055588184177777e-01
1.180965432250749727e+05,2.192338811752036765e-01
1.180977186815301247e+05,2.075543661327549916e-01
1.180988941470628197e+05,1.957575532347867187e-01
1.181000696035180008e+05,1.842623633938687833e-01
1.181012450599731528e+05,1.725996051879228887e-01
1.181024205255058478e+05,1.609284685637255852e-01
1.181035959819609998e+05,1.492405751030254635e-01
1.181047714384161809e+05,1.380386299009064288e-01
1.181059469039488613e+05,1.265015479687315036e-01
1.181071223604040279e+05,1.263758716949605343e-01
1.181082978168592090e+05,1.262418170029381559e-01
1.181094732733143610e+05,1.261915464934297848e-01
1.181106487297695421e+05,1.261328975656700047e-01
1.181118241953022225e+05,1.261077623109158052e-01
1.181129996517573891e+05,1.260407349649045883e-01
1.181141751082125702e+05,1.259904644553962172e-01
1.181153505737452360e+05,1.259485723641392274e-01
1.181165260302004172e+05,1.259066802728822376e-01
1.181177014866555692e+05,1.259066802728822376e-01
1.181188769521882641e+05,1.258983018546308563e-01
1.181200524086434452e+05,1.258899234363794473e-01
1.181212278650985972e+05,1.258815450181280382e-01
1.181224033306312922e+05,1.258731665998766569e-01
1.181235787870864442e+05,1.258731665998766569e-01
1.181247542435416253e+05,1.258647881816252478e-01
1.181259297090743203e+05,1.258228960903682581e-01
1.181271051655294723e+05,1.257977608356140586e-01
1.181282806219846534e+05,1.257977608356140586e-01
1.181294560784398054e+05,1.258145176721168490e-01
1.181306315348949865e+05,1.258228960903682581e-01
1.181318070004276669e+05,1.258228960903682581e-01
1.181329824568828335e+05,1.258312745086196671e-01
1.181341579133380146e+05,1.257977608356140864e-01
1.181353333788706805e+05,1.258061392538654677e-01
1.181365088353258616e+05,1.257977608356140864e-01
1.181376842917810282e+05,1.257810039991112960e-01
1.181388597573137085e+05,1.257893824173627051e-01
1.181400352137688897e+05,1.257977608356140864e-01
1.181412106702240417e+05,1.258061392538654677e-01
1.181423861357567366e+05,1.257977608356140864e-01
1.181435615922118886e+05,1.257977608356140864e-01
1.181447370486670698e+05,1.257977608356140864e-01
1.181459125141997647e+05,1.258061392538654677e-01
1.181470879706549167e+05,1.258396529268710762e-01
1.181482634271100978e+05,1.258312745086196671e-01
1.181494388835652499e+05,1.258312745086196671e-01
1.181506143400204310e+05,1.258312745086196671e-01
1.181517898055531259e+05,1.258480313451224575e-01
1.181529652620082779e+05,1.258731665998766569e-01
1.181541407184634591e+05,1.258815450181280660e-01
1.181553161839961249e+05,1.258731665998766569e-01
1.181564916404513060e+05,1.258815450181280660e-01
1.181576670969064726e+05,1.293502101742068089e-01
1.181588425624391530e+05,1.328188753302855241e-01
1.181600180188943341e+05,1.362791620681128579e-01
1.181611934753494861e+05,1.396807998781804117e-01
1.181623689408821811e+05,1.430740592699966118e-01
1.181635443973373331e+05,1.464589402435613752e-01
1.181647198537925142e+05,1.497349017798579596e-01
1.181658953193252091e+05,1.530108633161545162e-01
1.181670707757803611e+05,1.563035816889539187e-01
1.181682462322355423e+05,1.596046784800047025e-01
1.181694216886906943e+05,1.627717205790331079e-01
1.181705971451458754e+05,1.659555195145643036e-01
1.181717726106785703e+05,1.691141831953413555e-01
1.181729480671337224e+05,1.723147389673753416e-01
1.181741235235889035e+05,1.754398889751467572e-01
1.181752989891215693e+05,1.785734174011695541e-01
1.181764744455767504e+05,1.814974853709074298e-01
1.181776499020319170e+05,1.847147979794442618e-01
1.181788253675645974e+05,1.878483264054670865e-01
1.181800008240197785e+05,1.909986116679926738e-01
1.181811762804749305e+05,1.939226796377305773e-01
1.181823517460076255e+05,1.934702450521550710e-01
1.181835272024627920e+05,1.928921341928086230e-01
1.181847026589179586e+05,1.923140233334621751e-01
1.181858781244506536e+05,1.917275340558643182e-01
1.181870535809058056e+05,1.911494231965178703e-01
1.181882290373609867e+05,1.906132044284284122e-01
1.181894044938161387e+05,1.902194187706127138e-01
1.181905799502713198e+05,1.898675252040540051e-01
1.181917554158040148e+05,1.893145495994617289e-01
1.181929308722591668e+05,1.887531955766180713e-01
1.181941063287143479e+05,1.885688703750873219e-01
1.181952817942470137e+05,1.883510315005509639e-01
1.181964572597797087e+05,1.881750847172715957e-01
1.181976327253124036e+05,1.879991379339922553e-01
1.181988081726900418e+05,1.877729206412045160e-01
1.181999836200677091e+05,1.875383249301653954e-01
1.182011590856003750e+05,1.874545407476514158e-01
1.182023345511330699e+05,1.871529176906010783e-01
1.182035100166657649e+05,1.868094025422937510e-01
1.182046854640434030e+05,1.864658873939864236e-01
1.182058609114210703e+05,1.865161579034948225e-01
1.182070363769537362e+05,1.865999420860088021e-01
1.182082118424864311e+05,1.865999420860088021e-01
1.182093873080191115e+05,1.864742658122378327e-01
1.182105627735517919e+05,1.865161579034948225e-01
1.182117382209294592e+05,1.866418341772657918e-01
1.182129136683070974e+05,1.867172399415283901e-01
1.182140891338397923e+05,1.872450802913664392e-01
1.182152645993724582e+05,1.874629191659027971e-01
1.182164400649051531e+05,1.858877765346399757e-01
1.182176155304378481e+05,1.844466885953995328e-01
1.182187909778154863e+05,1.899764446413221841e-01
1.182199664251931536e+05,1.960843115465912556e-01
1.182211418907258194e+05,2.020916374328435572e-01
1.182223173562585143e+05,2.082497748476209998e-01
1.182234928217912093e+05,2.138549366578062216e-01
1.182246682691688475e+05,2.200801014185948812e-01
1.182258437165465148e+05,2.262885093428807504e-01
1.182270191820791806e+05,2.242776889625452408e-01
1.182281946476118756e+05,2.223925448559807005e-01
1.182293701131445559e+05,2.203565892208909915e-01
1.182305455786772363e+05,2.181195515477677704e-01
1.182317210260549036e+05,2.158071081103819233e-01
1.182328964734325418e+05,2.137041251292810529e-01
1.182340719389652368e+05,2.109392471063197272e-01
1.182352474044979172e+05,2.080905849008444219e-01
1.182364228700305976e+05,2.051581385128551926e-01
1.182375983355632925e+05,2.022340705431173169e-01
1.182387737829409307e+05,1.988156758965469728e-01
1.182399492303185980e+05,1.956653906340213578e-01
1.182411246958512638e+05,1.945091689153284342e-01
1.182423001613839588e+05,1.932188925046131878e-01
1.182434756269166537e+05,1.847147979794442896e-01
1.182446510742942919e+05,1.756325925949289435e-01
1.182458265216719592e+05,1.666090361381733775e-01
1.182470019872046250e+05,1.574346681528926428e-01
1.182481774527373200e+05,1.489389520459751259e-01
1.182493529182700149e+05,1.398232329884541991e-01
1.182505283838026808e+05,1.307661628586930247e-01
1.182517038311803481e+05,1.298445368510392495e-01
1.182528792785579863e+05,1.289229108433854742e-01
1.182540547440906812e+05,1.281520963642568678e-01
1.182552302096233616e+05,1.274147955581338698e-01
1.182564056751560420e+05,1.266272242425024452e-01
1.182575811406887369e+05,1.258396529268710484e-01
1.182587565880663751e+05,1.258396529268710484e-01
1.182599320354440424e+05,1.258396529268710484e-01
1.182611075009767228e+05,1.258396529268710484e-01
1.182622829665094032e+05,1.258396529268710484e-01
1.182634584320420981e+05,1.258396529268710484e-01
1.182646338794197363e+05,1.258312745086196394e-01
1.182658093267974036e+05,1.258480313451224575e-01
1.182669847923300695e+05,1.258480313451224575e-01
1.182681602578627644e+05,1.258564097633738388e-01
1.182693357233954594e+05,1.258647881816252478e-01
1.182705111889281252e+05,1.258564097633738388e-01
1.182716866363057925e+05,1.258815450181280660e-01
1.182728620836834307e+05,1.259066802728822654e-01
1.182740375492161256e+05,1.259150586911336467e-01
1.182752130147488060e+05,1.259234371093850557e-01
1.182763884802814864e+05,1.259234371093850557e-01
1.182775639458141814e+05,1.259234371093850557e-01
1.182787393931918195e+05,1.259150586911336467e-01
1.182799148405694868e+05,1.259066802728822376e-01
1.182810903061021672e+05,1.259234371093850557e-01
1.182822657716348476e+05,1.259401939458878461e-01
1.182834412371675426e+05,1.259569507823906365e-01
1.182846166845451808e+05,1.260407349649046160e-01
1.182857921319228481e+05,1.260323565466532070e-01
1.182869675974555139e+05,1.260239781284017979e-01
1.182881430629882088e+05,1.260239781284017979e-01
1.182893185285209038e+05,1.260658702196587877e-01
1.182904939940535696e+05,1.260826270561616058e-01
1.182916694414312369e+05,1.260742486379101968e-01
1.182928448888088751e+05,1.260910054744130149e-01
1.182940203543415701e+05,1.261077623109158052e-01
1.182951958198742650e+05,1.261245191474185956e-01
1.182963712854069308e+05,1.261077623109158052e-01
1.182975467509396258e+05,1.260742486379102245e-01
1.182987221983172640e+05,1.261161407291672143e-01
1.182998976456949313e+05,1.261580328204242041e-01
1.183010731112276117e+05,1.261664112386755854e-01
1.183022485767602921e+05,1.261580328204242041e-01
1.183034240422929870e+05,1.261580328204242041e-01
1.183045994896706252e+05,1.261580328204242041e-01
1.183057749370482925e+05,1.261747896569269944e-01
1.183069504025809729e+05,1.261915464934297848e-01
1.183081258681136533e+05,1.261664112386755854e-01
1.183093013336463482e+05,1.260742486379102245e-01
1.183104767991790141e+05,1.260742486379101968e-01
1.183116522465566813e+05,1.260993838926643962e-01
1.183128276939343195e+05,1.261161407291672143e-01
1.183140031594670145e+05,1.260993838926644239e-01
1.183151786249997094e+05,1.260574918014074064e-01
1.183163540905323753e+05,1.261496544021727950e-01
1.183175295560650702e+05,1.261161407291671865e-01
1.183187050034427084e+05,1.260993838926643962e-01
1.183198804508203757e+05,1.260993838926643962e-01
1.183210559163530706e+05,1.261245191474185956e-01
1.183222313818857365e+05,1.261664112386755854e-01
1.183234068474184314e+05,1.261664112386755854e-01
1.183245823129510973e+05,1.261077623109158052e-01
1.183257577603287646e+05,1.261412759839214137e-01
1.183269332077064173e+05,1.261496544021727950e-01
1.183281086732390977e+05,1.261580328204242041e-01
1.183292841387717926e+05,1.261831680751784035e-01
1.183304596043044585e+05,1.261664112386755854e-01
1.183316350516821258e+05,1.261496544021727950e-01
1.183328104990597640e+05,1.261747896569269944e-01
1.183339859645924589e+05,1.261999249116811661e-01
1.183351614301251539e+05,1.262920875124465547e-01
1.183363368956578197e+05,1.263088443489493451e-01
1.183375123611905146e+05,1.263256011854521355e-01
1.183386878085681528e+05,1.263423580219549258e-01
1.183398632559458201e+05,1.263591148584577439e-01
1.183410387214785151e+05,1.262669522576923553e-01
1.183422141870111809e+05,1.262669522576923553e-01
1.183433896525438759e+05,1.433505470722927222e-01
1.183445651180765417e+05,1.604425203051444981e-01
1.183457405654542090e+05,1.774758446102364662e-01
1.183469160128318617e+05,1.941991674400267154e-01
1.183480914783645421e+05,2.109057334333141742e-01
1.183492669438972371e+05,2.266487813276908680e-01
1.183504424094299029e+05,2.423331802943077817e-01
1.183516178568075702e+05,2.580929850251872382e-01
1.183527933041852230e+05,2.738444113378153966e-01
1.183539687697179033e+05,2.895707023956892168e-01
1.183551442352505983e+05,3.052886150353117389e-01
1.183563197007832641e+05,3.209981492566828520e-01
1.183574951663159591e+05,3.367076834780539651e-01
1.183586706136935973e+05,3.524507313724306590e-01
1.183598460610712646e+05,3.681183735025447823e-01
1.183610215266039595e+05,3.838279077239158399e-01
1.183621969921366253e+05,3.995290635270355439e-01
1.183633724576693203e+05,4.152218409119038389e-01
1.183645479232020007e+05,4.309732672245318863e-01
1.183657233705796534e+05,4.466995582824058175e-01
1.183668988179573207e+05,4.624593630132853295e-01
1.183680742834899866e+05,4.611523297660672371e-01
1.183692497490226815e+05,4.598285396823463822e-01
1.183704252145553473e+05,4.588231294921785719e-01
1.183716006619330146e+05,4.582115049598264878e-01
1.183727761093106674e+05,4.579852876670387762e-01
1.183739515748433478e+05,4.589571841842009503e-01
1.183751270403760427e+05,4.599877296291228768e-01
1.183763025059087086e+05,4.613198981310951963e-01
1.183774779714414035e+05,4.623336867395143046e-01
1.183786534188190708e+05,4.633139616749278322e-01
1.183798288661967090e+05,4.646964006864086061e-01
1.183810043317294039e+05,4.657018108765763054e-01
1.183821797972620698e+05,4.670591146333027965e-01
1.183833552627947647e+05,4.683912831352750605e-01
1.183845307283274451e+05,4.697402084737500871e-01
1.183857061757050978e+05,4.711058906487279874e-01
1.183868816230827651e+05,4.724967080784600593e-01
1.183880570886154310e+05,4.738540118351865504e-01
1.183892325541481259e+05,4.751861803371588144e-01
1.183904080196808063e+05,4.765686193486394218e-01
1.183915834670584591e+05,4.779259231053658574e-01
1.183927589144361118e+05,4.792580916073381214e-01
1.183939343799687922e+05,4.806070169458132590e-01
1.183951098455014871e+05,4.816375623907351855e-01
1.183962853110341530e+05,4.825927020713944859e-01
1.183974607765668479e+05,4.831708129307409894e-01
1.183986362239445152e+05,4.835813554250594781e-01
1.183998116713221534e+05,4.841175741931489362e-01
1.184009871368548484e+05,4.849051455087803886e-01
1.184021626023875142e+05,4.857094736609145480e-01
1.184033380679202091e+05,4.868573169613560347e-01
1.184045135334528895e+05,4.876281314404846134e-01
1.184056889808305423e+05,4.887843531591775648e-01
1.184068644282082096e+05,4.895803028930604262e-01
1.184080398937408754e+05,4.909878771592953162e-01
1.184092153592735704e+05,4.923870730072787416e-01
1.184103908248062507e+05,4.940711350758097420e-01
1.184115662721839035e+05,4.963668216766927710e-01
1.184127417195615708e+05,4.984195341482852704e-01
1.184139171850942366e+05,5.007319775856711175e-01
1.184150926506269316e+05,5.034382066808725797e-01
1.184162681161595974e+05,5.065130861791355965e-01
1.184174435816922924e+05,5.099147239892031225e-01
1.184186190290699597e+05,5.133163617992706484e-01
1.184197944764475978e+05,5.167515132823438107e-01
1.184209699419802928e+05,5.201866647654169729e-01
1.184221454075129586e+05,5.239904666515516896e-01
1.184233208730456536e+05,5.277942685376861842e-01
1.184244963385783485e+05,5.314472588952957599e-01
1.184256717859559867e+05,5.345221383935587767e-01
1.184268472333336540e+05,5.379153977853750046e-01
1.184280226988663198e+05,5.409735204471353143e-01
1.184291981643990148e+05,5.440316431088955129e-01
1.184303736299316952e+05,5.470897657706557116e-01
1.184315490773093479e+05,5.501730236871701374e-01
1.184327245246870152e+05,5.526446570713325901e-01
1.184338999902196811e+05,5.550660199459864774e-01
1.184350754557523760e+05,5.572192734365957190e-01
1.184362509212850564e+05,5.587525239766015783e-01
1.184374263868177368e+05,5.605203702276465583e-01
1.184386018341954041e+05,5.620284855128981905e-01
1.184397772815730423e+05,5.638884943647085590e-01
1.184409527471057372e+05,5.653044470491948026e-01
1.184421282126384031e+05,5.664606687678878094e-01
1.184433036781710980e+05,5.676336473230834123e-01
1.184444791437037929e+05,5.687731122052734900e-01
1.184456545910814311e+05,5.702896059087766423e-01
1.184468300384590984e+05,5.718060996122795725e-01
1.184480055039917643e+05,5.730879976047434932e-01
1.184491809695244592e+05,5.742525977416876870e-01
1.184503564350571542e+05,5.755093604793974915e-01
1.184515318824347924e+05,5.767828800536100031e-01
1.184527073298124596e+05,5.779726154453084241e-01
1.184538827953451255e+05,5.791372155822527290e-01
1.184550582608778204e+05,5.803018157191970339e-01
1.184562337264105008e+05,5.815669568751581364e-01
1.184574091919431812e+05,5.828237196128679409e-01
1.184585846393208485e+05,5.841056176053317506e-01
1.184597600866984867e+05,5.861415732404214873e-01
1.184609355522311816e+05,5.882110425485167493e-01
1.184621110177638475e+05,5.903140255296176475e-01
1.184632864832965424e+05,5.923499811647072733e-01
1.184644619488292374e+05,5.936235007389196738e-01
1.184656373962068756e+05,5.949472908226405288e-01
1.184668128435845429e+05,5.970754090584957652e-01
1.184679883091172087e+05,5.991783920395965524e-01
1.184691637746499036e+05,6.018175937887868532e-01
1.184703392401825986e+05,6.045405797204912446e-01
1.184715146875602368e+05,6.069032936673854906e-01
1.184726901349379041e+05,6.095006033253188571e-01
1.184738656004705699e+05,6.122152108387718394e-01
1.184750410660032649e+05,6.147790068236995698e-01
1.184762165315359453e+05,6.173344243903757800e-01
1.184773919970686256e+05,6.215906608620859197e-01
1.184785674444462929e+05,6.258720325885503977e-01
1.184797428918239311e+05,6.301534043150147646e-01
1.184809183573566261e+05,6.343007213494566976e-01
1.184820938228893065e+05,6.384480383838986306e-01
1.184832692884219869e+05,6.426372475095976089e-01
1.184844447539546818e+05,6.465834825060060576e-01
1.184856202013323200e+05,6.505045822476602790e-01
1.184867956487099873e+05,6.538894632212249869e-01
1.184879711142426531e+05,6.326250376991772173e-01
1.184891465797753481e+05,6.117041273254365530e-01
1.184903220453080430e+05,5.906742975144277930e-01
1.184914974926856812e+05,5.761042281752468686e-01
1.184926729400633485e+05,5.543119623033608834e-01
1.184938484055960143e+05,5.429424487362137786e-01
1.184950238711287093e+05,5.311037437469885436e-01
1.184961993366614042e+05,5.186953063166682698e-01
1.184973748021940701e+05,5.068398444909401057e-01
1.184985502495717374e+05,4.949592474104578810e-01
1.184997257151044032e+05,4.831708129307409894e-01
1.185009011806370982e+05,4.713321079415157544e-01
1.185020766098597087e+05,4.574574473172007827e-01
1.185032520753924036e+05,4.434654888373663062e-01
1.185044275409250986e+05,4.300348843803754040e-01
1.185056030064577644e+05,4.161937374290660685e-01
1.185067784719904594e+05,4.016320465081364977e-01
1.185079539375231398e+05,3.870452203324526441e-01
1.185091294030558201e+05,3.724667725750202552e-01
1.185103048322784598e+05,3.578715679810851036e-01
1.185114802978111256e+05,3.440052857750214854e-01
1.185126557633438206e+05,3.546626337907995974e-01
1.185138312288765010e+05,3.526350565739613252e-01
1.185150066944091814e+05,3.507331556308940224e-01
1.185161821236318210e+05,3.415001387178535630e-01
1.185173575891644869e+05,3.395144535922722251e-01
1.185185330546971818e+05,3.265865542303652558e-01
1.185197085202298476e+05,3.136418980319554128e-01
1.185208839857625426e+05,3.012502174381379016e-01
1.185220594149851531e+05,2.883055612397281697e-01
1.185232348805178481e+05,2.753609050413183823e-01
1.185244103460505430e+05,2.623743567516516606e-01
1.185255858115832089e+05,2.494129437167390551e-01
1.185267612771159038e+05,2.369039652674019558e-01
1.185279367426485842e+05,2.244955278370816543e-01
1.185291122081812646e+05,2.115341148021690487e-01
1.185302876374039042e+05,1.990000010980777778e-01
1.185314631029365701e+05,1.871780529453552777e-01
1.185326385684692650e+05,1.753644832108842144e-01
1.185338140340019454e+05,1.630063162900722840e-01
1.185349894995346258e+05,1.506565277875117348e-01
1.185361649287572654e+05,1.381307925016718174e-01
1.185373403942899313e+05,1.257893824173626773e-01
1.185385158598226262e+05,1.257977608356140864e-01
1.185396913253553066e+05,1.258061392538654677e-01
1.185408667908879870e+05,1.257977608356140586e-01
1.185420422201106267e+05,1.257642471626084779e-01
1.185432176856432925e+05,1.257558687443570966e-01
1.185443931511759874e+05,1.257642471626084779e-01
1.185455686167086533e+05,1.257726255808598870e-01
1.185467440822413482e+05,1.257810039991112683e-01
1.185479195477740286e+05,1.257893824173626496e-01
1.185490950133067090e+05,1.257893824173626773e-01
1.185502704425293487e+05,1.257977608356140864e-01
1.185514459080620145e+05,1.258061392538654677e-01
1.185526213735947094e+05,1.258228960903682581e-01
1.185537968391273898e+05,1.258312745086196671e-01
1.185549723046600702e+05,1.258228960903682581e-01
1.185561477338827099e+05,1.258312745086196671e-01
1.185573231994153757e+05,1.258396529268710762e-01
1.185584986649480707e+05,1.258480313451224575e-01
1.185596741304807510e+05,1.258396529268710484e-01
1.185608495960134314e+05,1.258396529268710484e-01
1.185620250252360711e+05,1.258396529268710484e-01
1.185632004907687369e+05,1.258396529268710484e-01
1.185643759563014319e+05,1.258312745086196671e-01
1.185655514218341123e+05,1.258312745086196671e-01
1.185667268873667927e+05,1.258312745086196671e-01
1.185679023528994876e+05,1.258312745086196671e-01
1.185690778184321534e+05,1.258396529268710484e-01
1.185702532476547931e+05,1.258312745086196671e-01
1.185714287131874589e+05,1.258145176721168768e-01
1.185726041787201539e+05,1.258061392538654677e-01
1.185737796442528343e+05,1.258061392538654677e-01
