# r,k_smooth_cycles_per_km
1.179231769556902000e+05,1.421775685170970083e-01
1.179240000118418538e+05,1.425210836654043356e-01
1.179248230679935077e+05,1.427389225399406658e-01
1.179256461241451470e+05,1.434008175818011210e-01
1.179264691802967864e+05,1.439789284411475689e-01
1.179272922312176379e+05,1.442637946616950884e-01
1.179281152821384894e+05,1.443978493537174668e-01
1.179289383382901433e+05,1.446073098100024157e-01
1.179297613944417681e+05,1.447916350115331652e-01
1.179305844505934219e+05,1.449340681218069249e-01
1.179314075067450758e+05,1.450178523043209045e-01
1.179322305628967151e+05,1.452943401066170426e-01
1.179330536190483544e+05,1.458640725477120814e-01
1.179338766752000083e+05,1.459059646389690712e-01
1.179346997313516622e+05,1.459394783119747074e-01
1.179355227875033015e+05,1.459897488214831063e-01
1.179363458436549408e+05,1.461740740230138280e-01
1.179371688998065947e+05,1.464924539165669559e-01
1.179379919559582486e+05,1.467773201371144753e-01
1.179388150068790856e+05,1.471459705401760021e-01
1.179396380577999225e+05,1.474811072702319203e-01
1.179404611139515764e+05,1.479000281828018182e-01
1.179412841701032303e+05,1.483189490953717160e-01
1.179421072262548696e+05,1.487294915896902325e-01
1.179429302824065089e+05,1.488970599547181917e-01
1.179437533385581628e+05,1.491735477570142465e-01
1.179445763947098167e+05,1.496259823425897528e-01
1.179453994508614560e+05,1.498354427988747295e-01
1.179462225070130953e+05,1.500365248369082416e-01
1.179470455631647492e+05,1.557338492478588521e-01
1.179478686193164031e+05,1.613222542215412558e-01
1.179486916754680424e+05,1.669022807769722783e-01
1.179495147316196817e+05,1.723650094768837404e-01
1.179503377877713356e+05,1.778277381767951748e-01
1.179511608386921871e+05,1.833407373862149803e-01
1.179519838896130241e+05,1.889375207781487931e-01
1.179528069457646634e+05,1.941656537670211069e-01
1.179536300019163173e+05,1.995362198661671804e-01
1.179544530580679711e+05,2.047894881097936381e-01
1.179552761142196105e+05,2.098751879883921923e-01
1.179560991703712498e+05,2.149776447034935367e-01
1.179569222265229037e+05,2.201136150916004619e-01
1.179577452826745575e+05,2.254255322629867553e-01
1.179585683388261969e+05,2.304777184685797009e-01
1.179593913949778362e+05,2.356220672749380074e-01
1.179602144511294900e+05,2.409926333740840532e-01
1.179610375072811439e+05,2.462626584542133845e-01
1.179618605634327832e+05,2.515410619525940694e-01
1.179626836195844226e+05,2.569367633064943424e-01
1.179635066705052741e+05,2.622319236413778176e-01
1.179643297214261256e+05,2.620559768580984494e-01
1.179651527775777649e+05,2.618884084930704903e-01
1.179659758337294043e+05,2.617878674740537481e-01
1.179667988898810581e+05,2.617459753827967583e-01
1.179676219460327120e+05,2.617292185462939402e-01
1.179684450021843513e+05,2.617794890558023391e-01
1.179692680583359906e+05,2.617543538010481119e-01
1.179700911144876445e+05,2.620308416033442778e-01
1.179709141706392984e+05,2.621062473676069038e-01
1.179717372267909232e+05,2.623994920064057768e-01
1.179725602829425770e+05,2.628603050102326644e-01
1.179733833390942309e+05,2.635138216338417383e-01
1.179742063952458702e+05,2.641673382574507567e-01
1.179750294461667218e+05,2.646532865160318160e-01
1.179758524970875587e+05,2.653989657404062785e-01
1.179766755532392126e+05,2.660608607822667615e-01
1.179774986093908665e+05,2.664797816948366038e-01
1.179783216655424912e+05,2.668903241891550371e-01
1.179791447216941451e+05,2.672924882652221168e-01
1.179799677778457990e+05,2.680214106530937612e-01
1.179807908339974383e+05,2.686749272767027796e-01
1.179816138901490776e+05,2.693284439003118536e-01
1.179824369463007315e+05,2.699735821056695184e-01
1.179832600024523854e+05,2.706187203110271278e-01
1.179840830586040247e+05,2.715571031551837211e-01
1.179849061147556640e+05,2.724954859993403700e-01
1.179857291709073179e+05,2.734590040982510240e-01
1.179865522270589718e+05,2.744225221971618445e-01
1.179873752779798087e+05,2.753609050413184378e-01
1.179881983289006457e+05,2.763160447219777383e-01
1.179890213850522996e+05,2.770365886915979181e-01
1.179898444412039535e+05,2.777319974064640373e-01
1.179906674973555928e+05,2.783771356118217022e-01
1.179914905535072321e+05,2.789133543799111048e-01
1.179923136096588860e+05,2.793322752924810026e-01
1.179931366658105399e+05,2.797511962050509005e-01
1.179939597219621792e+05,2.801701171176207983e-01
1.179947827781138185e+05,2.808152553229784076e-01
1.179956058342654724e+05,2.813514740910678658e-01
1.179964288904171262e+05,2.818876928591573239e-01
1.179972519465687656e+05,2.822228295892132421e-01
1.179980750027204049e+05,2.826501289200345490e-01
1.179988980588720588e+05,2.829517519770848866e-01
1.179997211150237126e+05,2.832533750341351686e-01
1.180005441711753519e+05,2.835549980911855061e-01
1.180013672273269913e+05,2.837812153839732732e-01
1.180021902834786451e+05,2.839822974220068130e-01
1.180030133396302990e+05,2.840660816045207926e-01
1.180038363957819383e+05,2.839739190037554595e-01
1.180046594519335777e+05,2.839571621672526414e-01
1.180054824976236268e+05,2.838482427299844901e-01
1.180063055433136760e+05,2.837393232927163389e-01
1.180071285994653153e+05,2.837477017109676924e-01
1.180079516556169547e+05,2.837393232927162834e-01
1.180087747117686085e+05,2.838398643117330811e-01
1.180095977679202624e+05,2.839571621672526414e-01
1.180104208240719017e+05,2.841582442052861812e-01
1.180112438802235411e+05,2.843593262433197211e-01
1.180120669363751949e+05,2.841498657870348277e-01
1.180128899925268488e+05,2.840493247680180300e-01
1.180137130486784881e+05,2.839487837490012878e-01
1.180145361048301274e+05,2.838482427299844901e-01
1.180153591609817813e+05,2.839404053307498788e-01
1.180161822171334352e+05,2.840912168592749643e-01
1.180170052732850745e+05,2.842420283878001608e-01
1.180178283294367138e+05,2.844514888440851652e-01
1.180186513855883677e+05,2.844431104258337561e-01
1.180194744417400216e+05,2.843090557338113777e-01
1.180202974978916609e+05,2.841163521140291914e-01
1.180211205540433002e+05,2.840995952775263733e-01
1.180219436101949541e+05,2.840828384410236107e-01
1.180227666663465934e+05,2.842839204790572061e-01
1.180235897224982327e+05,2.844850025170906904e-01
1.180244127786498866e+05,2.843928399163253573e-01
1.180252358348015405e+05,2.843844614980739482e-01
1.180260588909531798e+05,2.843174341520627313e-01
1.180268819471048191e+05,2.843425694068169030e-01
1.180277050032564730e+05,2.842420283878001608e-01
1.180285280594081269e+05,2.841414873687833631e-01
1.180293511155597662e+05,2.843509478250683675e-01
1.180301741612498154e+05,2.845604082813532609e-01
1.180309972069398500e+05,2.847698687376382654e-01
1.180318202630915039e+05,2.849709507756717497e-01
1.180326433192431577e+05,2.849625723574203406e-01
1.180334663753947825e+05,2.849625723574203406e-01
1.180342894315464364e+05,2.849625723574203962e-01
1.180351124876980903e+05,2.849541939391689871e-01
1.180359355438497296e+05,2.849625723574203962e-01
1.180367586000013689e+05,2.850966270494427746e-01
1.180375816561530228e+05,2.851552759772025269e-01
1.180384047123046767e+05,2.855155479620126169e-01
1.180392277684563160e+05,2.857250084182975658e-01
1.180400508246079553e+05,2.858339278555657170e-01
1.180408738807596092e+05,2.859596041293367419e-01
1.180416969369112630e+05,2.861439293308674636e-01
1.180425199930629024e+05,2.865125797339289626e-01
1.180433430492145417e+05,2.869398790647502695e-01
1.180441661053661956e+05,2.869566359012530876e-01
1.180449891615178494e+05,2.871409611027838094e-01
1.180458122176694887e+05,2.874006920685771571e-01
1.180466352738211281e+05,2.874090704868285662e-01
1.180474583299727819e+05,2.876520446161190958e-01
1.180482813861244358e+05,2.879536676731694333e-01
1.180491044422760751e+05,2.883223180762309323e-01
1.180499274984277145e+05,2.886909684792924313e-01
1.180507505545793683e+05,2.891350246466165563e-01
1.180515736107310222e+05,2.895790808139406258e-01
1.180523966668826615e+05,2.902325974375496997e-01
1.180532197230343008e+05,2.908609788064045465e-01
1.180540427687243500e+05,2.912882781372258534e-01
1.180548658144143992e+05,2.918747674148237103e-01
1.180556888705660385e+05,2.923523372551533051e-01
1.180565119267176779e+05,2.929807186240082073e-01
1.180573349828693317e+05,2.937682899396396041e-01
1.180581580390209856e+05,2.946815375290419148e-01
1.180589810951726249e+05,2.957372182287181239e-01
1.180598041513242642e+05,2.967845205101428685e-01
1.180606272074759181e+05,2.978569580463217292e-01
1.180614502636275720e+05,2.995996690426125375e-01
1.180622733197792113e+05,3.009737296358417913e-01
1.180630963759308506e+05,3.022388707918028938e-01
1.180639194320825045e+05,3.039145544420824852e-01
1.180647424882341584e+05,3.053472639630715468e-01
1.180655655443857977e+05,3.067213245563008006e-01
1.180663886005374370e+05,3.077853836742283078e-01
1.180672116566890909e+05,3.090924169214463446e-01
1.180680347128407448e+05,3.103826933321616743e-01
1.180688577689923841e+05,3.118656733626591349e-01
1.180696808251440234e+05,3.130889224273631921e-01
1.180705038812956773e+05,3.141446031270392902e-01
1.180713269374473166e+05,3.156610968305423315e-01
1.180721499935989559e+05,3.171775905340453727e-01
1.180729730497506098e+05,3.184930021995148186e-01
1.180737961059022637e+05,3.198084138649842645e-01
1.180746191620539030e+05,3.208473377281576555e-01
1.180754422182055423e+05,3.217438284810572591e-01
1.180762652743571962e+05,3.226319408157055091e-01
1.180770883305088500e+05,3.231514027472921491e-01
1.180779113761988847e+05,3.235787020781134005e-01
1.180787344218889339e+05,3.238384330439067482e-01
1.180795574780405732e+05,3.243411381389906811e-01
1.180803805341922271e+05,3.248773569070800837e-01
1.180812035903438809e+05,3.253214130744042087e-01
1.180820266464955203e+05,3.255895224584489100e-01
1.180828497026471596e+05,3.258576318424936114e-01
1.180836727587988134e+05,3.263770937740803069e-01
1.180844958149504528e+05,3.268295283596557299e-01
1.180853188711020921e+05,3.277595327855609697e-01
1.180861419272537460e+05,3.197665217737273857e-01
1.180869649834053998e+05,3.116059423968657871e-01
1.180877880395570392e+05,3.035040119477639409e-01
1.180886110957086785e+05,2.952764052248912363e-01
1.180894341518603323e+05,2.869650143195044412e-01
1.180902572080119862e+05,2.786620018323691661e-01
1.180910802641636255e+05,2.705098008737589765e-01
1.180919033203152649e+05,2.622821941508862165e-01
1.180927263764669187e+05,2.540713442645162745e-01
1.180935494326185726e+05,2.457348181043753077e-01
1.180943724887702119e+05,2.373982919442343964e-01
1.180951955449218513e+05,2.291790636396130454e-01
1.180960186010735051e+05,2.208928079889805052e-01
1.180968416572251590e+05,2.124473623915713594e-01
1.180976647133767983e+05,2.040773225584248673e-01
1.180984877695284376e+05,1.955816064515073782e-01
1.180993108256800915e+05,1.872702155461206386e-01
1.181001338818317454e+05,1.788499052034657200e-01
1.181009569379833847e+05,1.704547301155650008e-01
1.181017799941350240e+05,1.618836082443849134e-01
1.181026030398250732e+05,1.529103222971377740e-01
1.181034260855151224e+05,1.525668071488304467e-01
1.181042491416667617e+05,1.523489682742941165e-01
1.181050721978184010e+05,1.523573466925454700e-01
1.181058952539700549e+05,1.521813999092661296e-01
1.181067183101217088e+05,1.520892373085007687e-01
1.181075413662733481e+05,1.519970747077354079e-01
1.181083644224249874e+05,1.516116674681710907e-01
1.181091874785766413e+05,1.513016659928693719e-01
1.181100105347282952e+05,1.510586918635788423e-01
1.181108335908799345e+05,1.508827450802994463e-01
1.181116566470315738e+05,1.507067982970201059e-01
1.181124797031832277e+05,1.504805810042323666e-01
1.181133027593348816e+05,1.502292284566904279e-01
1.181141258154865209e+05,1.501370658559250393e-01
1.181149488716381602e+05,1.498689564718803102e-01
1.181157719277898141e+05,1.497684154528635403e-01
1.181165949839414679e+05,1.494500355593104401e-01
1.181174180400931073e+05,1.493327377037908521e-01
1.181182410962447466e+05,1.491903045935170924e-01
1.181190641523964005e+05,1.491567909205115394e-01
1.181198872085480543e+05,1.490478714832433327e-01
1.181207102646996791e+05,1.489473304642265628e-01
1.181215333208513330e+05,1.488886815364667826e-01
1.181223563770029868e+05,1.487211131714388235e-01
1.181231794331546262e+05,1.486038153159192354e-01
1.181240024893062655e+05,1.484865174603996474e-01
1.181248255454579194e+05,1.483692196048800871e-01
1.181256486016095732e+05,1.483524627683772967e-01
1.181264716472996079e+05,1.483357059318745064e-01
1.181272946929896571e+05,1.482435433311091177e-01
1.181281177491412964e+05,1.483357059318744786e-01
1.181289408052929502e+05,1.484613822056454480e-01
1.181297638614446041e+05,1.485870584794164173e-01
1.181305869175962434e+05,1.485619232246622456e-01
1.181314099737478828e+05,1.484948958786510564e-01
1.181322330298995366e+05,1.485703016429136269e-01
1.181330560860511760e+05,1.484278685326398672e-01
1.181338791422028153e+05,1.484278685326398950e-01
1.181347021983544691e+05,1.483357059318745064e-01
1.181355252545061230e+05,1.482435433311091177e-01
1.181363483106577623e+05,1.482603001676118804e-01
1.181371713668094017e+05,1.480508397113269314e-01
1.181379944229610555e+05,1.481262454755895297e-01
1.181388174791127094e+05,1.482016512398521280e-01
1.181396405352643487e+05,1.483608411866287058e-01
1.181404635914159880e+05,1.483105706771203069e-01
1.181412866475676419e+05,1.482603001676119359e-01
1.181421097037192958e+05,1.483943548596343143e-01
1.181429327598709351e+05,1.485703016429136269e-01
1.181437558160225744e+05,1.487462484261929951e-01
1.181445788721742283e+05,1.489724657189807344e-01
1.181454019283258822e+05,1.490813851562489134e-01
1.181462249844775215e+05,1.489305736277237724e-01
1.181470480406291608e+05,1.489305736277237446e-01
1.181478710967808147e+05,1.490813851562489412e-01
1.181486941529324686e+05,1.494249003045562407e-01
1.181495172090841079e+05,1.497265233616065505e-01
1.181503402652357472e+05,1.499694974908970524e-01
1.181511633109257964e+05,1.502878773844502081e-01
1.181519863566158456e+05,1.506481493692602980e-01
1.181528094127674849e+05,1.508911234985508276e-01
1.181536324689191242e+05,1.510922055365844230e-01
1.181544555250707781e+05,1.513603149206291243e-01
1.181552785812224320e+05,1.514776127761487123e-01
1.181561016373740713e+05,1.515949106316683004e-01
1.181569246935257106e+05,1.519049121069700470e-01
1.181577477496773645e+05,1.522065351640203290e-01
1.181585708058290184e+05,1.527092402591042342e-01
1.181593938619806577e+05,1.530276201526573343e-01
1.181602169181322970e+05,1.531030259169199048e-01
1.181610399742839509e+05,1.533795137192160429e-01
1.181618630304356047e+05,1.535554605024954111e-01
1.181626860865872441e+05,1.537314072857747516e-01
1.181635091427388834e+05,1.542089771261044573e-01
1.181643321988905373e+05,1.545357354379089665e-01
1.181651552550421911e+05,1.548289800767078672e-01
1.181659783111938305e+05,1.548876290044676474e-01
1.181668013673454698e+05,1.551306031337582048e-01
1.181676244234971236e+05,1.555160103733225219e-01
1.181684474796487775e+05,1.555160103733224941e-01
1.181692705358004023e+05,1.558008765938700413e-01
1.181700935919520562e+05,1.562030406699371488e-01
1.181709166481037100e+05,1.548373584949593040e-01
1.181717397042553494e+05,1.537816777952831504e-01
1.181725627604069887e+05,1.525081582210706665e-01
1.181733858165586425e+05,1.512346386468581827e-01
1.181742088727102964e+05,1.498270643806233482e-01
1.181750319184003311e+05,1.485032742969024655e-01
1.181758549745519704e+05,1.469784021751480430e-01
1.181766780307036242e+05,1.454702868898964108e-01
1.181775010868552781e+05,1.442051457339353082e-01
1.181783241430069174e+05,1.427137872851864664e-01
1.181791471991585568e+05,1.412643209276946421e-01
1.181799702553102106e+05,1.398148545702027901e-01
1.181807933114618645e+05,1.383234961214539760e-01
1.181816163676135038e+05,1.368321376727051619e-01
1.181824394237651431e+05,1.353491576422077014e-01
1.181832624799167970e+05,1.339667186307270386e-01
1.181840855360684509e+05,1.323999544177156540e-01
1.181849085922200902e+05,1.307494060221902621e-01
1.181857316483717295e+05,1.294591296114749601e-01
1.181865547045233834e+05,1.278420948889551767e-01
1.181873777397518279e+05,1.262585738394409740e-01
1.181882007959034818e+05,1.262669522576923831e-01
1.181890238520551211e+05,1.260993838926643962e-01
1.181898469082067604e+05,1.261245191474185956e-01
1.181906699643584143e+05,1.261496544021727950e-01
1.181914930205100682e+05,1.260323565466532347e-01
1.181923160766617075e+05,1.260239781284018257e-01
1.181931391328133468e+05,1.260155997101504166e-01
1.181939621889650007e+05,1.259904644553962449e-01
1.181947852451166400e+05,1.259737076188934268e-01
1.181956083012682793e+05,1.259820860371448359e-01
1.181964313574199332e+05,1.260072212918990353e-01
1.181972544135715871e+05,1.260323565466532070e-01
1.181980774697232264e+05,1.260155997101504166e-01
1.181989005258748657e+05,1.259988428736476263e-01
1.181997235820265196e+05,1.259904644553962172e-01
1.182005466381781735e+05,1.259653292006420455e-01
1.182013696943298128e+05,1.259485723641392274e-01
1.182021927504814521e+05,1.259318155276364370e-01
1.182030158066331060e+05,1.259569507823906365e-01
1.182038388627847598e+05,1.259820860371448359e-01
1.182046619189363992e+05,1.259653292006420178e-01
1.182054849750880385e+05,1.259485723641392274e-01
1.182063080312396924e+05,1.259401939458878461e-01
1.182071310873913317e+05,1.259150586911336467e-01
1.182079541435429710e+05,1.258899234363794473e-01
1.182087771996946249e+05,1.258647881816252478e-01
1.182096002558462787e+05,1.258899234363794473e-01
1.182104233119979181e+05,1.259150586911336467e-01
1.182112463472263626e+05,1.259318155276364370e-01
1.182120694033780019e+05,1.259401939458878461e-01
1.182128924595296558e+05,1.259401939458878461e-01
1.182137155156813096e+05,1.259234371093850557e-01
1.182145385718329489e+05,1.258983018546308563e-01
1.182153616279845883e+05,1.259066802728822376e-01
1.182161846841362421e+05,1.259150586911336467e-01
1.182170077402878960e+05,1.259401939458878461e-01
1.182178307964395353e+05,1.259569507823906087e-01
1.182186538525911747e+05,1.259653292006420178e-01
1.182194769087428285e+05,1.259653292006420455e-01
1.182202999648944824e+05,1.259485723641392274e-01
1.182211230210461217e+05,1.259234371093850280e-01
1.182219460771977610e+05,1.259066802728822376e-01
1.182227691333494149e+05,1.259150586911336467e-01
1.182235921895010688e+05,1.259401939458878461e-01
1.182244152456527081e+05,1.259569507823906365e-01
1.182252383018043474e+05,1.259737076188934268e-01
1.182260613579560013e+05,1.259820860371448359e-01
1.182268844141076552e+05,1.259653292006420178e-01
1.182277074702592945e+05,1.259401939458878183e-01
1.182285305264109338e+05,1.259234371093850280e-01
1.182293535825625877e+05,1.259318155276364370e-01
1.182301766387142416e+05,1.259401939458878461e-01
1.182309996948658663e+05,1.259485723641392274e-01
1.182318227510175202e+05,1.259653292006420178e-01
1.182326458071691741e+05,1.259485723641392274e-01
1.182334688633208134e+05,1.259318155276364370e-01
1.182342919194724527e+05,1.259066802728822376e-01
1.182351149756241066e+05,1.258899234363794473e-01
1.182359380317757605e+05,1.258983018546308563e-01
1.182367610670041904e+05,1.259066802728822376e-01
1.182375841231558297e+05,1.259150586911336467e-01
1.182384071793074836e+05,1.259318155276364370e-01
1.182392302354591375e+05,1.259401939458878461e-01
1.182400532916107768e+05,1.259234371093850280e-01
1.182408763477624161e+05,1.258983018546308286e-01
1.182416994039140700e+05,1.279845279992289364e-01
1.182425224600657239e+05,1.300707541438270165e-01
1.182433455162173632e+05,1.321653587066765057e-01
1.182441685723690025e+05,1.342180711782690050e-01
1.182449916285206564e+05,1.362791620681128857e-01
1.182458146846723102e+05,1.383402529579567664e-01
1.182466377408239496e+05,1.404851280303145988e-01
1.182474607969755889e+05,1.426383815209238959e-01
1.182482838531272428e+05,1.447916350115331374e-01
1.182491069092788966e+05,1.468946179926340634e-01
1.182499299654305360e+05,1.501538226924278296e-01
1.182507530215821753e+05,1.532287021906908742e-01
1.182515760777338292e+05,1.561443917421773409e-01
1.182523991338854830e+05,1.596717058260158362e-01
1.182532221900371223e+05,1.629141536893068398e-01
1.182540452461887617e+05,1.664917382826537617e-01
1.182548683023404155e+05,1.705636495528331520e-01
1.182556913584920694e+05,1.746355608230125422e-01
1.182565144146437087e+05,1.786823368384377608e-01
1.182573374707953481e+05,1.828799243823881204e-01
1.182581605269470019e+05,1.868261593787965136e-01
1.182589835830986558e+05,1.889626560329029925e-01
1.182598066392502951e+05,1.910991526870094714e-01
1.182606296744787251e+05,1.932356493411159504e-01
1.182614527306303789e+05,1.953386323222168208e-01
1.182622757867820328e+05,1.973662095390550930e-01
1.182630988429336721e+05,1.993937867558933930e-01
1.182639218990853115e+05,2.014716344822401195e-01
1.182647449552369653e+05,2.035494822085867905e-01
1.182655680113886192e+05,2.056273299349334893e-01
1.182663910675402585e+05,2.077554481707885869e-01
1.182672141236918978e+05,2.085849115776769458e-01
1.182680371798435517e+05,2.097076196233642886e-01
1.182688602359951910e+05,2.110314097070851436e-01
1.182696832921468304e+05,2.117435752584539699e-01
1.182705063482984842e+05,2.127154717756161162e-01
1.182713294044501381e+05,2.132265552889514026e-01
1.182721524606017774e+05,2.135449351825045028e-01
1.182729755167534167e+05,2.136706114562754444e-01
1.182737985729050706e+05,2.138298014030519945e-01
1.182746216290567245e+05,2.138716934943090120e-01
1.182754446852083638e+05,2.141733165513593495e-01
1.182762677413600031e+05,2.142152086426163393e-01
1.182770907975116570e+05,2.148016979202141963e-01
1.182779138536633109e+05,2.153881871978120532e-01
1.182787369098149502e+05,2.160500822396724807e-01
1.182795599659665895e+05,2.167873830457955064e-01
1.182803830221182434e+05,2.174827917606615146e-01
1.182812060782698973e+05,2.180190105287510005e-01
1.182820291344215366e+05,2.185552292968404586e-01
1.182828521905731759e+05,2.185217156238348502e-01
1.182836752467248298e+05,2.190160423006673185e-01
1.182844982819532743e+05,2.196611805060249833e-01
1.182853213381049281e+05,2.202644266201256307e-01
1.182861443942565675e+05,2.208341590612206695e-01
1.182869674504082068e+05,2.214038915023157361e-01
1.182877905065598607e+05,2.215714598673436952e-01
1.182886135627115145e+05,2.223003822552153397e-01
1.182894366188631539e+05,2.227276815860366466e-01
1.182902596750147932e+05,2.233476845366400843e-01
1.182910827311664470e+05,2.239006601412323327e-01
1.182919057873181009e+05,2.244201220728190005e-01
1.182927288434697257e+05,2.249395840044056682e-01
1.182935518996213796e+05,2.254255322629867830e-01
1.182943749557730334e+05,2.253920185899811746e-01
1.182951980119246728e+05,2.253836401717297377e-01
1.182960210680763121e+05,2.253752617534783564e-01
1.182968441242279659e+05,2.253668833352269474e-01
1.182976671803796198e+05,2.254003970082325281e-01
1.182984902365312591e+05,2.254339106812381366e-01
1.182993132926828985e+05,2.253668833352269751e-01
1.183001363488345523e+05,2.258695884303108525e-01
1.183009594049862062e+05,2.260958057230985641e-01
1.183017824611378455e+05,2.261125625596013822e-01
1.183026055172894849e+05,2.260622920500929833e-01
1.183034285734411387e+05,2.260120215405845845e-01
