# r,k_smooth_cycles_per_km
1.181909154107111972e+05,1.745098845492415451e-01
1.181921000383621431e+05,1.743088025112080330e-01
1.181932846660130890e+05,1.739066384351409256e-01
1.181944692936640204e+05,1.734793391043196187e-01
1.181956539213149517e+05,1.731190671195095288e-01
1.181968385489658976e+05,1.730604181917497486e-01
1.181980231766168436e+05,1.727839303894535827e-01
1.181992078118583013e+05,1.727085246251910122e-01
1.182003924395092326e+05,1.723901447316378843e-01
1.182015770671601640e+05,1.720298727468277944e-01
1.182027616948111099e+05,1.717031144350232852e-01
1.182039463224620558e+05,1.713009503589561777e-01
1.182051309501129872e+05,1.707814884273695377e-01
1.182063155777639331e+05,1.703877027695538116e-01
1.182075002054148790e+05,1.703458106782968495e-01
1.182086848330658104e+05,1.698263487467101818e-01
1.182098694683072681e+05,1.694576983436486550e-01
1.182110540959581995e+05,1.691812105413525169e-01
1.182122387236091454e+05,1.687958033017882276e-01
1.182134233512600913e+05,1.682093140241903984e-01
1.182146079789110227e+05,1.675557974005813522e-01
1.182157926065619686e+05,1.670614707237488838e-01
1.182169772342129145e+05,1.665084951191566076e-01
1.182181618694543577e+05,1.659220058415587229e-01
1.182193464971053036e+05,1.638441581152120241e-01
1.182205311247562349e+05,1.617914456436195247e-01
1.182217157524071808e+05,1.595879216435018844e-01
1.182229003800581268e+05,1.575854796814178116e-01
1.182240850077090581e+05,1.554154693543057519e-01
1.182252696353600040e+05,1.533376216279590531e-01
1.182264542630109499e+05,1.513603149206291243e-01
1.182276388906618813e+05,1.493076024490366527e-01
1.182288235259033390e+05,1.472213763044385726e-01
1.182300081535542704e+05,1.453613674526282318e-01
1.182311927812052018e+05,1.433924391635497397e-01
1.182323774088561477e+05,1.413145914372030132e-01
1.182335620365070936e+05,1.394797178401468718e-01
1.182347466641580395e+05,1.376951147525991292e-01
1.182359312918089854e+05,1.358267274825373794e-01
1.182371159270504140e+05,1.340169891402354374e-01
1.182383005547013599e+05,1.322156292161848767e-01
1.182394851823523059e+05,1.306404865849220831e-01
1.182406698100032518e+05,1.290653439536592617e-01
1.182418544376541977e+05,1.275320934136534579e-01
1.182430390653051290e+05,1.259234371093850557e-01
1.182442236929560604e+05,1.259066802728822654e-01
1.182454083206070063e+05,1.259066802728822654e-01
1.182465929482579522e+05,1.259066802728822654e-01
1.182477775834994100e+05,1.259066802728822654e-01
1.182489622111503413e+05,1.259066802728822654e-01
1.182501468388012727e+05,1.258983018546308563e-01
1.182513314664522186e+05,1.258564097633738665e-01
1.182525160941031645e+05,1.258564097633738388e-01
1.182537007217541104e+05,1.258564097633738388e-01
1.182548853494050563e+05,1.258983018546308286e-01
1.182560699846464850e+05,1.258983018546308286e-01
1.182572546122974309e+05,1.258983018546308563e-01
1.182584392399483768e+05,1.258815450181280660e-01
1.182596238675993081e+05,1.258731665998766569e-01
1.182608084952502541e+05,1.258731665998766569e-01
1.182619931229012000e+05,1.258731665998766569e-01
1.182631777505521313e+05,1.258731665998766847e-01
1.182643623782030772e+05,1.258647881816252756e-01
1.182655470058540232e+05,1.258647881816252478e-01
1.182667316410954663e+05,1.258564097633738665e-01
1.182679162687464122e+05,1.258564097633738665e-01
1.182691008963973436e+05,1.258647881816252478e-01
1.182702855240482895e+05,1.258731665998766569e-01
1.182714701516992354e+05,1.258731665998766569e-01
1.182726547793501668e+05,1.258480313451224575e-01
1.182738394070011127e+05,1.258312745086196671e-01
1.182750240422425559e+05,1.258312745086196671e-01
1.182762086698935018e+05,1.258312745086196671e-01
1.182773932975444477e+05,1.258564097633738665e-01
1.182785779251953791e+05,1.258899234363794473e-01
1.182797625528463250e+05,1.258564097633738665e-01
1.182809471804972709e+05,1.258480313451224575e-01
1.182821318081482023e+05,1.258312745086196671e-01
1.182833164357991482e+05,1.258312745086196671e-01
1.182845010634500941e+05,1.258396529268710762e-01
1.182856856986915227e+05,1.258647881816252756e-01
1.182868703263424686e+05,1.258899234363794473e-01
1.182880549539934145e+05,1.259150586911336467e-01
1.182892395816443604e+05,1.259150586911336467e-01
1.182904242092953064e+05,1.259066802728822376e-01
1.182916088369462377e+05,1.258983018546308286e-01
1.182927934645971691e+05,1.259318155276364370e-01
1.182939780998386268e+05,1.259569507823906365e-01
1.182951627274895727e+05,1.259569507823906365e-01
1.182963473551405186e+05,1.259904644553962449e-01
1.182975319827914500e+05,1.260407349649046160e-01
1.182987166104423814e+05,1.260407349649046160e-01
1.182999012380933273e+05,1.260407349649046160e-01
1.183010858657442732e+05,1.260491133831560251e-01
1.183022704933952191e+05,1.260574918014074342e-01
1.183034551210461650e+05,1.260574918014074342e-01
1.183046397562875936e+05,1.260826270561616058e-01
1.183058243839385395e+05,1.261245191474185956e-01
1.183070090115894855e+05,1.261245191474185956e-01
1.183081936392404314e+05,1.262166817481839842e-01
1.183093782668913773e+05,1.262166817481839842e-01
1.183105628945423086e+05,1.261999249116811939e-01
1.183117475221932400e+05,1.262083033299325752e-01
1.183129321574346977e+05,1.261915464934297848e-01
1.183141167926761409e+05,1.262166817481839842e-01
1.183153014127365750e+05,1.262585738394409740e-01
1.183164860327970091e+05,1.263088443489493451e-01
1.183176706680384523e+05,1.263172227672007542e-01
1.183188553032799100e+05,1.263256011854521355e-01
1.183200399233403441e+05,1.264177637862175241e-01
1.183212245434007782e+05,1.264177637862175518e-01
1.183224091786422214e+05,1.264010069497147615e-01
1.183235938138836646e+05,1.264261422044689331e-01
1.183247784491251223e+05,1.264680342957259229e-01
1.183259630691855564e+05,1.265099263869829127e-01
1.183271476892459905e+05,1.265183048052342940e-01
1.183283323244874337e+05,1.265266832234857031e-01
1.183295169597288768e+05,1.265015479687315036e-01
1.183307015949703346e+05,1.264847911322287133e-01
1.183318862150307687e+05,1.265183048052343218e-01
1.183330708350912028e+05,1.265183048052343218e-01
1.183342554703326459e+05,1.266188458242510917e-01
1.183354401055740891e+05,1.266188458242510917e-01
1.183366247256345232e+05,1.266858731702622531e-01
1.183378093456949573e+05,1.266523594972566724e-01
1.183389939809364150e+05,1.266188458242510917e-01
1.183401786161778437e+05,1.266020889877483013e-01
1.183413632514193014e+05,1.265853321512455110e-01
1.183425478714797355e+05,1.265769537329941019e-01
1.183437324915401696e+05,1.265685753147426928e-01
1.183449171267816273e+05,1.441967673156839269e-01
1.183461017620230559e+05,1.618919866626363502e-01
1.183472863820834900e+05,1.795788275913373366e-01
1.183484710021439241e+05,1.964278266948985829e-01
1.183496556373853819e+05,2.132600689619569834e-01
1.183508402726268396e+05,2.292796046586298153e-01
1.183520249078682682e+05,2.458269807051406963e-01
1.183532095279287023e+05,2.613605681432324412e-01
1.183543941479891364e+05,2.769192908360783578e-01
1.183555787832305941e+05,2.924863919471757390e-01
1.183567634184720519e+05,3.080451146400216555e-01
1.183579480385324860e+05,3.235451884051077642e-01
1.183591326585929201e+05,3.390201269154397568e-01
1.183603172938343487e+05,3.545872280265370824e-01
1.183615019290758064e+05,3.700537881186176103e-01
1.183626865643172641e+05,3.856544029027206277e-01
1.183638711843776837e+05,4.012466392685721250e-01
1.183650558044381178e+05,4.167969835431666326e-01
1.183662404396795610e+05,4.319870558329511057e-01
1.183674250749210187e+05,4.475290216892942041e-01
1.183686097101624619e+05,4.630626091273858935e-01
1.183697943302228960e+05,4.609344908915308792e-01
1.183709789502833301e+05,4.587979942374244557e-01
1.183721635855247732e+05,4.566614975833179213e-01
1.183733482207662310e+05,4.553544643360998845e-01
1.183745328408266651e+05,4.540390526706303831e-01
1.183757174608870992e+05,4.538631058873510704e-01
1.183769020961285423e+05,4.536368885945633034e-01
1.183780867313699855e+05,4.546422987847310582e-01
1.183792713666114432e+05,4.556141953018931767e-01
1.183804559866718773e+05,4.562928471802564223e-01
1.183816406067323114e+05,4.572982573704242326e-01
1.183828252419737546e+05,4.582617754693349976e-01
1.183840098772151978e+05,4.592336719864971162e-01
1.183851944972756319e+05,4.602223253401619973e-01
1.183863791173360660e+05,4.615712506786370795e-01
1.183875637525775237e+05,4.625431471957992535e-01
1.183887483878189523e+05,4.638836941160229266e-01
1.183899330230604101e+05,4.652409978727493067e-01
1.183911176431208441e+05,4.669669520325373524e-01
1.183923022631812782e+05,4.683493910440180152e-01
1.183934868984227360e+05,4.697485868920014962e-01
1.183946715336641646e+05,4.711226474852308055e-01
1.183958561537245987e+05,4.724631944054544230e-01
1.183970407737850328e+05,4.738204981621808587e-01
1.183982254090264905e+05,4.751945587554101125e-01
1.183994100442679483e+05,4.765937546033935934e-01
1.184005946795093769e+05,4.776243000483155199e-01
1.184017792995698110e+05,4.782443029989190131e-01
1.184029639196302451e+05,4.793753894628577372e-01
1.184041485548717028e+05,4.805483680180534511e-01
1.184053331901131605e+05,4.819726991207911038e-01
1.184065178253545891e+05,4.830786503299756007e-01
1.184077024454150232e+05,4.842181152121657339e-01
1.184088870654754573e+05,4.853743369308586297e-01
1.184100717007169151e+05,4.865221802313001165e-01
1.184112563359583728e+05,4.878711055697752541e-01
1.184124409560188069e+05,4.899321964596190515e-01
1.184136255760792410e+05,4.922027478057479088e-01
1.184148102113206696e+05,4.944565423153739481e-01
1.184159948465621273e+05,4.966935799884972247e-01
1.184171794818035705e+05,4.989557529163746730e-01
1.184183641018640046e+05,5.022987417986823910e-01
1.184195487219244387e+05,5.056333522627387556e-01
1.184207333571658819e+05,5.090182332363035744e-01
1.184219179924073396e+05,5.124031142098683933e-01
1.184231026124677737e+05,5.157796167651818031e-01
1.184242872325282078e+05,5.191477409022436929e-01
1.184254718677696510e+05,5.229850564613839348e-01
1.184266565030110942e+05,5.267721015110157223e-01
1.184278411382525519e+05,5.294113032602060231e-01
1.184290257583129860e+05,5.320588834276478440e-01
1.184302103783734201e+05,5.351086276711568557e-01
1.184313950136148633e+05,5.381667503329169433e-01
1.184325796488563064e+05,5.412500082494313691e-01
1.184337642689167405e+05,5.442746172381860426e-01
1.184349488889771746e+05,5.473076046451921250e-01
1.184361335242186324e+05,5.498043732841085829e-01
1.184373181594600755e+05,5.518738425922039559e-01
1.184385027947015187e+05,5.533819578774555881e-01
1.184396874147619528e+05,5.548649379079529931e-01
1.184408720348223869e+05,5.563646747749532162e-01
1.184420566700638446e+05,5.578392763871992122e-01
1.184432413053052733e+05,5.582414404632664029e-01
1.184444259405467310e+05,5.586519829575848917e-01
1.184456105606071651e+05,5.594144190184621168e-01
1.184467951806675992e+05,5.605371270641492654e-01
1.184479798159090569e+05,5.621038912771608720e-01
1.184491644511504855e+05,5.639722785472224276e-01
1.184503490712109196e+05,5.654217449047143074e-01
1.184515336912713537e+05,5.674409437033012260e-01
1.184527183265128115e+05,5.698706849962067444e-01
1.184539029617542692e+05,5.722752910343579247e-01
1.184550875969956978e+05,5.742777329964420252e-01
1.184562722170561319e+05,5.763136886315316509e-01
1.184574568371165660e+05,5.774615319319732487e-01
1.184586414723580237e+05,5.786261320689175536e-01
1.184598261075994815e+05,5.797823537876104494e-01
1.184610107276599156e+05,5.809301970880519361e-01
1.184621953477203497e+05,5.821618245710074024e-01
1.184633799829617783e+05,5.833599383809573435e-01
1.184645646182032360e+05,5.845999442821642189e-01
1.184657492534446937e+05,5.859153559476337758e-01
1.184669338735051278e+05,5.873564438868741355e-01
1.184681184935655619e+05,5.893756426854609431e-01
1.184693031288069906e+05,5.913780846475451547e-01
1.184704877640484483e+05,5.930118762065677007e-01
1.184716723841088824e+05,5.942602605260259852e-01
1.184728570041693165e+05,5.964386492713894539e-01
1.184740416394107597e+05,5.987678495452780636e-01
1.184752262746522028e+05,6.011054282374180824e-01
1.184764109098936606e+05,6.028816529067145824e-01
1.184775955299540947e+05,6.046830128307650876e-01
1.184787801500145288e+05,6.075065397814861656e-01
1.184799647852559719e+05,6.108997991733022825e-01
1.184811494204974151e+05,6.142176528008558289e-01
1.184823340557388728e+05,6.189765943676499571e-01
1.184835186757993069e+05,6.232244524211085768e-01
1.184847032958597410e+05,6.277320414403607662e-01
1.184858879311011842e+05,6.324742261706519653e-01
1.184870725663426274e+05,6.372080324826918662e-01
1.184882571864030615e+05,6.419921093042398885e-01
1.184894418064634956e+05,6.466924019432741533e-01
1.184906264417049533e+05,6.525154026279957886e-01
1.184918110769463965e+05,6.582127270389463991e-01
1.184929957121878397e+05,6.371158698819263666e-01
1.184941803322482738e+05,6.160273911431578542e-01
1.184953649523087079e+05,5.951735081154284623e-01
1.184965495875501656e+05,5.741269214679168842e-01
1.184977342227915942e+05,5.517230310636788149e-01
1.184989188428520283e+05,5.288583276556139134e-01
1.185001034629124624e+05,5.061611926125768601e-01
1.185012880981539201e+05,4.834305438965342816e-01
1.185024727333953779e+05,4.605323268154638550e-01
1.185036573686368065e+05,4.368968089282702638e-01
1.185048419886972406e+05,4.123899355429313518e-01
1.185060266087576747e+05,3.881344147051343785e-01
1.185072112439991324e+05,3.632924045897395482e-01
1.185083958792405901e+05,3.698945981718411158e-01
1.185095804993010242e+05,3.756421930923001251e-01
1.185107651193614583e+05,3.811719491382226654e-01
1.185119497546028870e+05,3.867100836023967259e-01
1.185131343898443447e+05,3.921644338840567512e-01
1.185143190250858024e+05,3.978031093672476093e-01
1.185155036451462365e+05,4.034669201051925280e-01
1.185166882652066706e+05,4.090888387518805680e-01
1.185178729004480992e+05,4.409603417801982728e-01
1.185190575356895570e+05,4.728067095537616948e-01
1.185202421709310147e+05,5.044017247797831782e-01
1.185214267909914342e+05,5.362564709715981204e-01
1.185226114110518683e+05,5.680693250721560172e-01
1.185237960462933115e+05,5.684882459847260261e-01
1.185249806815347692e+05,5.688150042965304243e-01
1.185261653015952033e+05,5.688401395512846515e-01
1.185273499216556374e+05,5.693596014828713470e-01
1.185285345568970806e+05,5.693596014828714580e-01
1.185297191921385238e+05,5.699125770874636787e-01
1.185309038273799815e+05,5.702309569810167789e-01
1.185320884474404156e+05,5.703482548365363947e-01
1.185332730675008497e+05,5.398172987284421964e-01
1.185344577027422929e+05,5.097555340424265724e-01
1.185356423379837361e+05,4.797691751206734079e-01
1.185368269580441702e+05,4.495147068148754865e-01
1.185380115781046043e+05,4.195702399843793118e-01
1.185391962133460620e+05,3.894833400436094051e-01
1.185403808485875052e+05,3.582234615476437845e-01
1.185415654838289483e+05,3.269803398881809264e-01
1.185427501038893824e+05,2.954691088446733671e-01
1.185439347239498165e+05,2.641924735122048729e-01
1.185451193591912743e+05,2.329074597614850806e-01
1.185463039944327174e+05,2.015973107560110889e-01
1.185474886144931515e+05,1.703290538417940314e-01
1.185486732345535711e+05,1.702033775680230621e-01
1.185498578697950288e+05,1.702285128227772615e-01
1.185510425050364865e+05,1.705552711345817984e-01
1.185522271402779152e+05,1.705468927163303616e-01
1.185534117603383493e+05,1.704463516973135917e-01
1.185545963803987834e+05,1.702536480775314331e-01
1.185557810156402411e+05,1.699939171117381131e-01
1.185569656508816988e+05,1.702620264957828700e-01
1.185581502861231274e+05,1.696839156364364221e-01
1.185593349061835615e+05,1.694493199253972460e-01
1.185605195262439956e+05,1.672709311800337773e-01
1.185617041614854534e+05,1.671703901610170351e-01
1.185628887967269111e+05,1.649668661608993392e-01
1.185640734167873452e+05,1.644138905563070907e-01
1.185652580368477793e+05,1.621852313014352509e-01
1.185664426720892079e+05,1.600319778108259816e-01
1.185676272921496420e+05,1.580546711034960805e-01
1.185688119273910997e+05,1.558511471033784401e-01
1.185699965626325575e+05,1.536811367762663805e-01
1.185711811978740006e+05,1.515613969586627197e-01
1.185723658331154438e+05,1.493662513767964328e-01
1.185735504379948543e+05,1.474224583424721124e-01
1.185747350732363120e+05,1.452189343423544443e-01
1.185759197084777552e+05,1.430321671787396220e-01
1.185771043437191984e+05,1.408621568516275346e-01
1.185782889789606561e+05,1.390189048363200119e-01
1.185794735838400666e+05,1.370583549654929012e-01
1.185806582190815243e+05,1.351396971859227525e-01
1.185818428543229675e+05,1.329110379310509127e-01
1.185830274592023925e+05,1.312688679537769298e-01
1.185842120944438357e+05,1.294088591019665890e-01
1.185853967296852788e+05,1.294088591019665890e-01
1.185865813649267366e+05,1.275739855049104199e-01
1.185877660001681797e+05,1.275907423414132380e-01
1.185889506050476048e+05,1.260323565466532070e-01
1.185901352402890479e+05,1.260323565466532347e-01
1.185913198755304911e+05,1.259737076188934546e-01
1.185925045107719488e+05,1.259820860371448359e-01
1.185936891460133920e+05,1.259988428736476263e-01
1.185948737508928170e+05,1.260155997101504166e-01
1.185960583861342602e+05,1.259401939458878461e-01
1.185972430213757034e+05,1.259234371093850557e-01
1.185984276566171611e+05,1.259066802728822654e-01
1.185996122918586043e+05,1.259066802728822654e-01
1.186007968967380293e+05,1.259318155276364648e-01
1.186019815319794725e+05,1.259318155276364648e-01
1.186031661672209157e+05,1.259318155276364648e-01
1.186043508024623588e+05,1.258983018546308563e-01
1.186055354377038020e+05,1.258983018546308563e-01
1.186067200425832416e+05,1.258983018546308286e-01
1.186079046778246848e+05,1.259066802728822376e-01
1.186090893130661279e+05,1.259234371093850280e-01
1.186102739179455384e+05,1.259234371093850280e-01
1.186114585531869961e+05,1.259318155276364370e-01
1.186126431884284539e+05,1.259150586911336467e-01
1.186138278236698970e+05,1.258899234363794473e-01
1.186150124589113402e+05,1.258899234363794473e-01
1.186161970637907507e+05,1.258899234363794473e-01
1.186173816990322084e+05,1.258731665998766847e-01
1.186185663342736661e+05,1.258647881816252756e-01
1.186197509695151093e+05,1.258564097633738665e-01
1.186209356047565525e+05,1.258815450181280660e-01
1.186221202096359630e+05,1.259150586911336467e-01
1.186233048448774207e+05,1.259234371093850557e-01
1.186244894801188784e+05,1.259569507823906365e-01
1.186256741153603216e+05,1.259653292006420455e-01
1.186268587506017648e+05,1.259401939458878461e-01
1.186280433554811752e+05,1.259401939458878461e-01
1.186292279907226330e+05,1.259401939458878461e-01
1.186304126259640761e+05,1.259737076188934546e-01
1.186315972308435012e+05,1.259820860371448359e-01
1.186327818660849443e+05,1.259820860371448359e-01
1.186339665013263875e+05,1.259988428736476540e-01
1.186351511365678452e+05,1.260323565466532347e-01
1.186363357718092884e+05,1.260072212918990076e-01
1.186375203766887134e+05,1.260155997101504166e-01
1.186387050119301566e+05,1.259904644553962172e-01
1.186398896471715998e+05,1.260239781284018257e-01
1.186410742824130575e+05,1.260574918014074064e-01
1.186422589176545007e+05,1.260826270561616058e-01
1.186434435225339257e+05,1.260826270561616058e-01
1.186446281577753689e+05,1.260826270561616058e-01
1.186458127930168121e+05,1.260658702196588155e-01
1.186469974282582698e+05,1.260407349649046160e-01
1.186481820634997130e+05,1.260407349649046160e-01
1.186493666683791380e+05,1.260407349649046160e-01
1.186505513036205812e+05,1.260407349649046160e-01
1.186517359388620243e+05,1.260742486379102245e-01
1.186529205741034821e+05,1.260993838926644239e-01
1.186541052093449107e+05,1.260993838926643962e-01
1.186552898142243503e+05,1.260742486379101968e-01
1.186564744494657934e+05,1.260742486379101968e-01
1.186576590847072366e+05,1.260742486379102245e-01
1.186588436895866471e+05,1.260742486379102245e-01
1.186600283248281048e+05,1.260574918014074342e-01
1.186612129600695625e+05,1.260910054744130149e-01
1.186623975953110057e+05,1.260910054744130149e-01
1.186635822305524489e+05,1.260910054744130149e-01
1.186647668354318594e+05,1.260826270561616058e-01
1.186659514706733171e+05,1.260826270561616058e-01
1.186671361059147748e+05,1.260826270561616058e-01
1.186683207411562180e+05,1.260826270561616336e-01
1.186695053763976612e+05,1.260826270561616058e-01
1.186706899812770716e+05,1.260826270561616058e-01
1.186718746165185294e+05,1.260826270561616058e-01
1.186730592517599871e+05,1.260826270561616058e-01
1.186742438870014303e+05,1.260574918014074064e-01
1.186754285222428734e+05,1.260323565466532070e-01
1.186766131271222839e+05,1.260072212918990076e-01
1.186777977623637416e+05,1.259820860371448081e-01
1.186789823976051994e+05,1.260072212918990076e-01
1.186801670328466280e+05,1.260323565466532070e-01
1.186813516680880857e+05,1.260574918014074064e-01
1.186825362729674962e+05,1.260574918014074064e-01
1.186837209082089539e+05,1.260323565466532070e-01
1.186849055434503971e+05,1.260072212918990353e-01
1.186860901483298221e+05,1.259820860371448359e-01
1.186872747835712653e+05,1.259820860371448359e-01
1.186884594188127085e+05,1.260072212918990353e-01
1.186896440540541662e+05,1.260155997101504444e-01
1.186908286892956094e+05,1.260155997101504444e-01
1.186920132941750344e+05,1.260155997101504444e-01
1.186931979294164776e+05,1.260155997101504166e-01
1.186943825646579207e+05,1.260155997101504166e-01
1.186955671998993785e+05,1.260155997101504166e-01
1.186967518351408216e+05,1.260155997101504166e-01
1.186979364400202467e+05,1.260155997101504444e-01
1.186991210752616898e+05,1.260155997101504166e-01
1.187003057105031330e+05,1.260155997101504166e-01
1.187014903457445907e+05,1.260155997101504166e-01
1.187026749809860339e+05,1.260155997101504166e-01
1.187038595858654589e+05,1.259820860371448081e-01
1.187050442211069021e+05,1.259485723641392274e-01
1.187062288563483453e+05,1.259485723641392274e-01
1.187074134612277558e+05,1.259737076188934268e-01
1.187085980964692135e+05,1.259737076188934268e-01
1.187097827317106712e+05,1.259737076188934268e-01
1.187109673669521144e+05,1.259737076188934268e-01
1.187121520021935576e+05,1.259737076188934268e-01
1.187133366070729680e+05,1.259485723641392552e-01
1.187145212423144258e+05,1.259150586911336467e-01
1.187157058775558835e+05,1.258815450181280660e-01
1.187168905127973267e+05,1.258564097633738665e-01
1.187180751480387698e+05,1.258564097633738388e-01
1.187192597529181803e+05,1.289396676798882924e-01
1.187204443881596380e+05,1.321150881971681068e-01
1.187216290234010958e+05,1.352905087144479213e-01
1.187228136586425389e+05,1.384659292317277357e-01
1.187239982938839821e+05,1.415072950569851717e-01
1.187251828987633926e+05,1.446910939925163675e-01
1.187263675340048503e+05,1.478748929280475910e-01
1.187275521692463080e+05,1.510586918635788145e-01
1.187287368044877512e+05,1.541922202896016392e-01
1.187299214397291944e+05,1.573257487156244361e-01
1.187311060446086049e+05,1.607441433621948079e-01
1.187322906798500626e+05,1.642128085182735509e-01
1.187334753150915058e+05,1.676312031648438949e-01
1.187346599199709308e+05,1.710328409749114487e-01
1.187358445552123740e+05,1.744428572032304114e-01
1.187370291904538171e+05,1.791096361692590400e-01
1.187382138256952749e+05,1.842874986486229827e-01
1.187393984609367180e+05,1.894737395462383067e-01
1.187405830658161431e+05,1.947856567176246001e-01
1.187417677010575862e+05,2.004997379650779732e-01
1.187429523362990294e+05,2.060211155927491877e-01
1.187441369715404871e+05,2.084424784674031861e-01
1.187453216067819303e+05,2.117519536767053512e-01
1.187465062116613553e+05,2.150614288860075440e-01
1.187476908469027985e+05,2.186222566428516478e-01
