# r,k_smooth_cycles_per_km
1.180182184368906601e+05,2.851636543954539915e-01
1.180190177321095252e+05,2.849206802661634064e-01
1.180198170273284195e+05,2.846777061368728212e-01
1.180206163174615649e+05,2.846860845551242303e-01
1.180214156075947103e+05,2.843677046615711301e-01
1.180222149028135755e+05,2.839068916577442425e-01
1.180230141929467209e+05,2.835131059999285719e-01
1.180238134830798663e+05,2.830606714143530378e-01
1.180246127782987314e+05,2.829266167223307149e-01
1.180254120735176257e+05,2.829182383040793058e-01
1.180262113687365199e+05,2.829098598858278968e-01
1.180270106639553851e+05,2.828260757033139172e-01
1.180278099591742794e+05,2.828260757033139172e-01
1.180286092543931445e+05,2.827674267755541093e-01
1.180294085496120388e+05,2.828512109580680889e-01
1.180302078448309039e+05,2.829349951405820685e-01
1.180310071298783150e+05,2.829433735588334775e-01
1.180318064149257261e+05,2.829517519770848866e-01
1.180326057101445913e+05,2.832701318706380422e-01
1.180334050053634855e+05,2.833287807983977946e-01
1.180342043005823507e+05,2.781341614825310615e-01
1.180350035958012450e+05,2.729395421666643839e-01
1.180358028910201101e+05,2.677449228507976509e-01
1.180366021862390044e+05,2.625503035349309178e-01
1.180374014814578841e+05,2.570875748350194834e-01
1.180382007766767638e+05,2.519767397016667299e-01
1.180390000718956580e+05,2.469999592603363825e-01
1.180397993569430546e+05,2.419561514729948459e-01
1.180405986419904511e+05,2.369709926134130618e-01
1.180413979372093308e+05,2.373563998529773789e-01
1.180421972324282106e+05,2.376161308187706989e-01
1.180429965276471048e+05,2.378758617845640466e-01
1.180437958228659700e+05,2.383785668796479518e-01
1.180445951180848642e+05,2.387472172827094508e-01
1.180453944133037294e+05,2.391158676857709775e-01
1.180461937085226236e+05,2.395515454348436657e-01
1.180469930037414888e+05,2.398699253283967936e-01
1.180477922887888999e+05,2.401883052219499215e-01
1.180485915738363110e+05,2.405066851155030216e-01
1.180493908690551762e+05,2.408334434273075031e-01
1.180501901642740704e+05,2.410680391383466514e-01
1.180509894594929356e+05,2.466229304390235022e-01
1.180517887547118298e+05,2.521778217397003252e-01
1.180525880499306950e+05,2.578583893141481176e-01
1.180533873451495892e+05,2.634970647973389202e-01
1.180541866403684689e+05,2.692279028812951114e-01
1.180549859355873486e+05,2.747576589272177072e-01
1.180557852308062429e+05,2.803125502278945302e-01
1.180565845158536395e+05,2.862696056046384330e-01
1.180573838009010360e+05,2.923104451638963153e-01
1.180581830961199157e+05,2.932572064263042622e-01
1.180589823913387954e+05,2.942039676887122646e-01
1.180597816865576897e+05,2.955696498636901648e-01
1.180605809817765548e+05,2.971699277497071856e-01
1.180613802769954491e+05,2.984266904874168236e-01
1.180621795722143142e+05,2.996834532251265171e-01
1.180629788674332085e+05,3.005296734685176663e-01
1.180637781626520737e+05,3.022388707918028383e-01
1.180645774476994848e+05,3.035542824572723952e-01
1.180653767327468959e+05,3.052886150353117389e-01
1.180661760279657610e+05,3.070732181228594815e-01
1.180669753231846553e+05,3.089499838111726127e-01
1.180677746184035204e+05,3.108518847542399710e-01
1.180685739136224147e+05,3.124940547315139816e-01
1.180693732088412798e+05,3.138429800699890082e-01
1.180701725040601741e+05,3.154767716290116097e-01
1.180709717992790684e+05,3.172865099713135240e-01
1.180717710944979335e+05,3.188784094390791357e-01
1.180725703795453301e+05,3.207132830361353326e-01
1.180733696645927266e+05,3.219700457738450261e-01
1.180741689598116209e+05,3.233105926940686436e-01
1.180749682550305151e+05,3.243662733937447973e-01
1.180757675502493803e+05,3.256984418957170613e-01
1.180765668454682746e+05,3.263603369375774887e-01
1.180773661406871397e+05,3.266200679033707810e-01
1.180781654359060340e+05,3.272735845269798549e-01
1.180789647311248991e+05,3.281030479338682970e-01
1.180797640263437934e+05,3.292760264890640109e-01
1.180805633215626585e+05,3.297954884206506510e-01
1.180813626066100696e+05,3.307087360100530171e-01
1.180821618916574807e+05,3.312030626868855410e-01
1.180829611868763459e+05,3.315046857439358230e-01
1.180837604820952401e+05,3.318063088009861050e-01
1.180845597773141053e+05,3.320827966032822709e-01
1.180853590725329996e+05,3.328033405729025618e-01
1.180861583677518647e+05,3.336914529075507008e-01
1.180869576629707590e+05,3.255057382759348750e-01
1.180877569581896532e+05,3.173200236443191047e-01
1.180885562534085184e+05,3.092013363587145514e-01
1.180893555384559149e+05,3.008396749438194684e-01
1.180901548235033115e+05,2.926874739852092788e-01
1.180909541187222057e+05,2.843928399163253018e-01
1.180917534139411000e+05,2.759055022276592495e-01
1.180925527091599652e+05,2.671249199001942687e-01
1.180933520043788594e+05,2.585956901202711711e-01
1.180941512995977246e+05,2.500664603403480735e-01
1.180949505948166188e+05,2.415372305604249481e-01
1.180957498900354840e+05,2.328320539972225378e-01
1.180965491852543782e+05,2.241520126887742992e-01
1.180973484804732434e+05,2.153798087795606997e-01
1.180981477655206545e+05,2.066076048703470724e-01
1.180989470505680656e+05,1.977432383603680566e-01
1.180997463457869308e+05,1.889794128694058384e-01
1.181005456410058250e+05,1.802155873784435924e-01
1.181013449362246902e+05,1.714517618874813465e-01
1.181021442314435844e+05,1.623444212482118010e-01
1.181029435266624641e+05,1.532370806089422832e-01
1.181037428218813438e+05,1.530108633161545162e-01
1.181045421171002381e+05,1.528097812781209763e-01
1.181053414123191033e+05,1.526170776583388178e-01
1.181061406973664998e+05,1.524076172020538689e-01
1.181069399824138964e+05,1.521646430727633392e-01
1.181077392776327906e+05,1.518965336887186102e-01
1.181085385728516849e+05,1.517205869054392420e-01
1.181093378680705500e+05,1.516535595594280528e-01
1.181101371632894443e+05,1.515865322134168913e-01
1.181109364585083094e+05,1.514022070118861141e-01
1.181117357537272037e+05,1.513100444111207532e-01
1.181125350489460689e+05,1.510922055365844230e-01
1.181133343441649631e+05,1.509078803350536735e-01
1.181141336393838283e+05,1.507235551335228962e-01
1.181149329244312394e+05,1.506397709510089167e-01
1.181157322094786505e+05,1.505978788597519269e-01
1.181165315046975156e+05,1.504554457494781949e-01
1.181173307999164099e+05,1.502459852931932183e-01
1.181181300951352750e+05,1.500700385099138778e-01
1.181189293903541693e+05,1.500532816734110875e-01
1.181197286855730490e+05,1.499778759091484892e-01
1.181205279807919287e+05,1.498940917266345096e-01
1.181213272760108230e+05,1.497851722893663584e-01
1.181221265712296881e+05,1.496678744338467704e-01
1.181229258562770847e+05,1.496930096886009698e-01
1.181237251413244958e+05,1.497181449433551692e-01
1.181245244365433755e+05,1.495757118330814095e-01
1.181253237317622697e+05,1.495254413235729829e-01
1.181261230269811349e+05,1.493830082132992232e-01
1.181269223222000292e+05,1.492908456125338623e-01
1.181277216174188943e+05,1.493159808672880617e-01
1.181285209126377886e+05,1.493494945402936702e-01
1.181293202078566537e+05,1.493746297950478696e-01
1.181301195030755480e+05,1.493411161220422334e-01
1.181309187881229445e+05,1.494081434680534226e-01
1.181317180731703411e+05,1.493327377037908521e-01
1.181325173683892353e+05,1.492908456125338346e-01
1.181333166636081005e+05,1.492573319395282538e-01
1.181341159588269948e+05,1.491903045935170369e-01
1.181349152540458599e+05,1.494165218863048317e-01
1.181357145492647542e+05,1.496427391790925987e-01
1.181365138444836484e+05,1.499276053996401181e-01
1.181373131397025136e+05,1.501705795289306478e-01
1.181381124349214078e+05,1.504135536582211774e-01
1.181389117301402730e+05,1.506816630422658787e-01
1.181397110151876695e+05,1.508073393160368758e-01
1.181405103002350806e+05,1.509330155898078452e-01
1.181413095954539604e+05,1.511005839548358043e-01
1.181421088906728546e+05,1.512849091563665538e-01
1.181429081858917198e+05,1.516451811411766715e-01
1.181437074811106140e+05,1.519551826164783903e-01
1.181445067763294792e+05,1.522651840917801369e-01
1.181453060715483734e+05,1.524746445480650858e-01
1.181461053667672386e+05,1.526505913313444540e-01
1.181469046619861329e+05,1.529857280614003168e-01
1.181477039470335294e+05,1.532203237724394651e-01
1.181485032320809260e+05,1.534968115747356032e-01
1.181493025272998202e+05,1.538738403960485113e-01
1.181501018225186854e+05,1.542508692173614193e-01
1.181509011177375796e+05,1.546362764569257364e-01
1.181517004129564448e+05,1.546949253846855166e-01
1.181524997081753390e+05,1.547535743124453245e-01
1.181532990033942333e+05,1.548122232402051046e-01
1.181540982986130985e+05,1.549462779322274553e-01
1.181548975938319927e+05,1.550803326242498337e-01
1.181556968890508579e+05,1.552143873162721843e-01
1.181564961740982690e+05,1.556165513923392640e-01
1.181572954591456801e+05,1.560187154684063715e-01
1.181580947543645452e+05,1.562700680159482824e-01
1.181588940495834395e+05,1.564879068904846404e-01
1.181596933448023046e+05,1.566135831642556098e-01
1.181604926400211989e+05,1.566135831642556098e-01
1.181612919352400640e+05,1.565800694912500290e-01
1.181620912304589583e+05,1.565465558182444483e-01
1.181628905256778235e+05,1.567979083657863870e-01
1.181636898208967177e+05,1.568900709665517756e-01
1.181644891059441143e+05,1.571833156053507041e-01
1.181652883909915108e+05,1.574179113163898525e-01
1.181660876862104051e+05,1.574681818258982235e-01
1.181668869814292702e+05,1.577446696281943617e-01
1.181676862766481645e+05,1.578619674837139220e-01
1.181684855718670296e+05,1.579792653392334822e-01
1.181692848670859239e+05,1.582222394685240119e-01
1.181700841623048182e+05,1.584652135978145415e-01
1.181708834575236833e+05,1.588254855826246592e-01
1.181716827527425776e+05,1.588506208373788864e-01
1.181724820377899741e+05,1.588506208373788864e-01
1.181732813228373707e+05,1.584819704343173874e-01
1.181740806180562649e+05,1.584400783430603976e-01
1.181748799132751301e+05,1.586746740540995460e-01
1.181756792084940244e+05,1.589427834381442473e-01
1.181764785037128895e+05,1.592360280769431757e-01
1.181772777989317838e+05,1.596549489895130736e-01
1.181780770941506489e+05,1.599565720465634111e-01
1.181788763893695432e+05,1.603587361226305186e-01
1.181796756845884083e+05,1.606268455066752476e-01
1.181804749798073026e+05,1.608949548907199767e-01
1.181812742648546991e+05,1.609368469819769665e-01
1.181820735499020957e+05,1.593030554229543649e-01
1.181828728451209900e+05,1.578116969742055231e-01
1.181836721403398551e+05,1.560689859779147981e-01
1.181844714355587494e+05,1.545776275291659563e-01
1.181852707307776291e+05,1.530862690804171145e-01
1.181860700259965088e+05,1.514608559396459220e-01
1.181868693212154030e+05,1.498354427988747295e-01
1.181876686164342682e+05,1.480173260383213785e-01
1.181884679116531624e+05,1.465343460078239735e-01
1.181892671967005590e+05,1.450429875590751039e-01
1.181900664817479555e+05,1.436521701293430597e-01
1.181908657769668498e+05,1.419345943878064786e-01
1.181916650721857150e+05,1.402170186462698975e-01
1.181924643674046092e+05,1.385161997412361345e-01
1.181932636626234744e+05,1.367064613989341926e-01
1.181940629476708855e+05,1.348883446383808138e-01
1.181948622428897652e+05,1.332210394063526315e-01
1.181956615381086449e+05,1.314531931553076793e-01
1.181964608333275246e+05,1.297021037407655175e-01
1.181972601285464043e+05,1.279426359079719466e-01
1.181980594237652840e+05,1.262083033299325752e-01
1.181988587189841783e+05,1.262083033299325752e-01
1.181996580142030434e+05,1.261664112386755854e-01
1.182004573094219377e+05,1.261664112386755854e-01
1.182012566046408028e+05,1.261664112386755854e-01
1.182020558998596971e+05,1.261664112386755854e-01
1.182028551747356250e+05,1.261664112386755854e-01
1.182036544699544902e+05,1.261664112386755854e-01
1.182044537651733845e+05,1.261664112386755854e-01
1.182052530603922496e+05,1.261664112386755854e-01
1.182060523556111439e+05,1.261664112386755854e-01
1.182068516508300236e+05,1.261664112386755854e-01
1.182076509460489033e+05,1.261496544021727950e-01
1.182084502412677830e+05,1.261328975656700047e-01
1.182092495364866627e+05,1.260993838926643962e-01
1.182100488113625906e+05,1.260993838926643962e-01
1.182108481065814703e+05,1.260993838926643962e-01
1.182116474018003501e+05,1.260993838926643962e-01
1.182124466970192298e+05,1.260993838926643962e-01
1.182132459922381095e+05,1.260993838926643962e-01
1.182140452874570037e+05,1.260993838926643962e-01
1.182148445826758689e+05,1.260993838926643962e-01
1.182156438778947631e+05,1.260993838926643962e-01
1.182164431731136283e+05,1.260826270561616058e-01
1.182172424683325225e+05,1.260491133831560251e-01
1.182180417635514023e+05,1.260155997101504166e-01
1.182188410384273157e+05,1.259820860371448359e-01
1.182196403336462099e+05,1.259820860371448359e-01
1.182204396288650751e+05,1.259820860371448359e-01
1.182212389240839693e+05,1.259820860371448359e-01
1.182220382193028345e+05,1.259820860371448359e-01
1.182228375145217287e+05,1.259820860371448081e-01
1.182236368097406084e+05,1.259820860371448359e-01
1.182244361049594881e+05,1.259988428736476263e-01
1.182252354001783679e+05,1.260072212918990353e-01
1.182260346953972476e+05,1.260072212918990353e-01
1.182268339906161418e+05,1.259737076188934268e-01
1.182276332654920552e+05,1.259485723641392274e-01
1.182284325607109349e+05,1.259485723641392552e-01
1.182292318559298146e+05,1.259485723641392552e-01
1.182300311511486943e+05,1.259485723641392552e-01
1.182308304463675740e+05,1.259485723641392274e-01
1.182316297415864537e+05,1.259485723641392274e-01
1.182324290368053480e+05,1.259485723641392274e-01
1.182332283320242132e+05,1.259569507823906365e-01
1.182340276272431074e+05,1.259653292006420455e-01
1.182348269224619726e+05,1.259653292006420455e-01
1.182356262176808668e+05,1.259653292006420455e-01
1.182364254925567948e+05,1.259401939458878461e-01
1.182372247877756599e+05,1.259401939458878461e-01
1.182380240829945542e+05,1.259401939458878461e-01
1.182388233782134193e+05,1.259401939458878461e-01
1.182396226734323136e+05,1.259401939458878183e-01
1.182404219686511933e+05,1.259401939458878183e-01
1.182412212638700730e+05,1.278337164707037676e-01
1.182420205590889527e+05,1.297356174137710982e-01
1.182428198543078324e+05,1.317380593758551988e-01
1.182436191291837604e+05,1.338075286839504885e-01
1.182444184244026401e+05,1.358351059007887884e-01
1.182452177196215198e+05,1.378375478628728890e-01
1.182460170148403995e+05,1.398399898249569895e-01
1.182468163100592792e+05,1.418424317870410900e-01
1.182476156052781735e+05,1.438029816578682285e-01
1.182484149004970386e+05,1.461238035135054569e-01
1.182492141957159329e+05,1.484446253691426576e-01
1.182500134909347980e+05,1.507738256430312951e-01
1.182508127861536923e+05,1.531784316811825308e-01
1.182516120813725720e+05,1.555243887915739309e-01
1.182524113562484854e+05,1.578703459019653310e-01
1.182532106514673796e+05,1.602163030123567589e-01
1.182540099466862448e+05,1.631403709820946346e-01
1.182548092419051391e+05,1.660309252788269296e-01
1.182556085371240188e+05,1.692985083968721050e-01
1.182564078323428985e+05,1.725744699331686893e-01
1.182572071275617782e+05,1.758504314694652737e-01
1.182580064227806579e+05,1.772328704809459088e-01
1.182588057179995376e+05,1.790007167319908610e-01
1.182596050132184173e+05,1.805088320172424932e-01
1.182604043084373116e+05,1.821845156675221122e-01
1.182612035833132250e+05,1.839020914090586933e-01
1.182620028785321047e+05,1.853850714395561261e-01
1.182628021737509844e+05,1.874545407476513881e-01
1.182636014689698641e+05,1.893815769454728903e-01
1.182644007641887583e+05,1.913588836528028192e-01
1.182652000594076235e+05,1.929759183753226304e-01
1.182659993546265177e+05,1.948778193183899610e-01
1.182667986498453829e+05,1.967797202614572638e-01
1.182675979450642772e+05,1.986397291132676046e-01
1.182683972199402051e+05,2.006924415848601040e-01
1.182691965151590703e+05,2.027451540564526034e-01
1.182699958103779645e+05,2.046470549995199062e-01
1.182707951055968297e+05,2.060546292657547685e-01
1.182715944008157239e+05,2.075292308780007922e-01
1.182723936960346036e+05,2.086268036689339356e-01
1.182731929912534833e+05,2.098919448248950381e-01
1.182739922864723630e+05,2.111570859808561407e-01
1.182747915816912428e+05,2.122295235170350569e-01
1.182755908769101370e+05,2.130673653421748526e-01
1.182763901721290022e+05,2.139554776768230193e-01
1.182771894470049301e+05,2.146257511369348281e-01
1.182779887422238098e+05,2.154300792890689875e-01
1.182787880374426895e+05,2.163098132054658007e-01
1.182795873326615838e+05,2.167203556997842895e-01
1.182803866278804489e+05,2.172733313043765657e-01
1.182811859230993432e+05,2.178430637454716878e-01
1.182819852183182084e+05,2.184127961865667267e-01
1.182827845135371026e+05,2.187311760801198268e-01
1.182835838087559678e+05,2.190495559736729825e-01
1.182843831039748620e+05,2.193344221942205019e-01
1.182851823991937417e+05,2.194517200497400622e-01
1.182859816740696551e+05,2.196444236695221930e-01
1.182867809692885494e+05,2.199879388178295203e-01
1.182875802645074145e+05,2.201806424376116789e-01
1.182883795597263088e+05,2.203398323843882289e-01
1.182891788549451885e+05,2.205157791676676249e-01
1.182899781501640682e+05,2.205241575859190062e-01
1.182907774453829479e+05,2.205492928406731779e-01
1.182915767406018276e+05,2.207671317152095358e-01
1.182923760358207073e+05,2.206665906961927381e-01
1.182931753106966353e+05,2.208257806429693160e-01
1.182939746059155150e+05,2.209682137532430757e-01
1.182947739011343947e+05,2.209765921714944570e-01
1.182955731963532744e+05,2.211609173730252065e-01
1.182963724915721541e+05,2.212279447190363679e-01
1.182971717867910338e+05,2.214457835935727537e-01
1.182979710820099281e+05,2.216468656316062935e-01
1.182987703772287932e+05,2.218479476696398334e-01
1.182995696724476875e+05,2.220155160346678203e-01
1.183003689676665526e+05,2.220238944529192293e-01
1.183011682628854469e+05,2.222082196544499511e-01
1.183019675377613748e+05,2.222333549092041505e-01
1.183027668329802400e+05,2.221830843996957794e-01
1.183035661281991343e+05,2.221914628179471884e-01
1.183043654234179994e+05,2.227863305137964267e-01
1.183051647186368937e+05,2.233811982096456650e-01
1.183059640138557734e+05,2.235320097381708337e-01
1.183067633090746531e+05,2.236995781031987929e-01
1.183075626042935328e+05,2.238503896317239616e-01
1.183083618995124125e+05,2.240012011602491304e-01
1.183091611947313068e+05,2.243195810538022583e-01
1.183099604899501719e+05,2.244955278370815988e-01
1.183107597648260999e+05,2.248390429853889261e-01
1.183115590600449796e+05,2.254758027724951264e-01
1.183123583552638593e+05,2.257606689930427013e-01
1.183131576504827535e+05,2.262466172516237606e-01
1.183139569457016187e+05,2.265817539816796788e-01
1.183147562409205129e+05,2.270090533125009857e-01
1.183155555361393781e+05,2.274363526433222649e-01
1.183163548313582723e+05,2.278887872288977434e-01
1.183171541265771521e+05,2.282239239589536894e-01
1.183179534217960318e+05,2.283831139057302395e-01
