# r,k_smooth_cycles_per_km
1.182550726567864185e+05,1.259066802728822654e-01
1.182562571265845036e+05,1.259150586911336744e-01
1.182574415963825595e+05,1.258899234363794750e-01
1.182586260661806446e+05,1.258899234363794750e-01
1.182598105359787005e+05,1.259066802728822376e-01
1.182609950057767855e+05,1.259066802728822376e-01
1.182621794755748560e+05,1.259150586911336467e-01
1.182633639453729265e+05,1.259234371093850557e-01
1.182645484151710116e+05,1.259401939458878183e-01
1.182657328849690675e+05,1.259234371093850557e-01
1.182669173547671526e+05,1.259234371093850557e-01
1.182681018245652085e+05,1.259234371093850557e-01
1.182692862867649819e+05,1.259234371093850557e-01
1.182704707489647553e+05,1.259401939458878183e-01
1.182716552187628113e+05,1.259066802728822376e-01
1.182728396885608963e+05,1.258815450181280382e-01
1.182740241583589523e+05,1.258731665998766569e-01
1.182752086281570373e+05,1.258731665998766569e-01
1.182763930979550933e+05,1.258899234363794473e-01
1.182775775677531783e+05,1.258899234363794473e-01
1.182787620375512488e+05,1.258983018546308563e-01
1.182799465073493193e+05,1.259150586911336467e-01
1.182811309771474043e+05,1.258815450181280382e-01
1.182823154469454603e+05,1.258564097633738665e-01
1.182834999167435453e+05,1.258647881816252478e-01
1.182846843865416013e+05,1.258647881816252478e-01
1.182858688563396863e+05,1.258815450181280382e-01
1.182870533185394452e+05,1.259150586911336467e-01
1.182882377807392040e+05,1.259485723641392274e-01
1.182894222505372891e+05,1.259485723641392274e-01
1.182906067203353450e+05,1.259653292006420178e-01
1.182917911901334301e+05,1.259904644553962449e-01
1.182929756599314860e+05,1.259904644553962449e-01
1.182941601297295711e+05,1.260072212918990353e-01
1.182953445995276561e+05,1.260407349649046160e-01
1.182965290693257120e+05,1.260323565466532070e-01
1.182977135391237971e+05,1.260323565466532347e-01
1.182988980089218530e+05,1.260239781284018257e-01
1.183000824787199381e+05,1.260239781284017979e-01
1.183012669485179940e+05,1.260239781284017979e-01
1.183024514183160791e+05,1.260239781284018257e-01
1.183036358805158379e+05,1.260239781284018257e-01
1.183048203427155968e+05,1.260574918014074064e-01
1.183060048125136818e+05,1.260574918014074064e-01
1.183071892823117378e+05,1.260574918014074064e-01
1.183083737597081345e+05,1.260574918014074064e-01
1.183095582295061904e+05,1.260574918014074064e-01
1.183107426993042754e+05,1.260574918014074064e-01
1.183119271691023459e+05,1.260491133831560251e-01
1.183131116237037932e+05,1.260155997101504166e-01
1.183142960935018782e+05,1.260491133831560251e-01
1.183154805632999487e+05,1.260323565466532070e-01
1.183166650330980192e+05,1.260155997101504166e-01
1.183178495028960897e+05,1.260239781284018257e-01
1.183190339726941602e+05,1.260239781284018257e-01
1.183202184424922307e+05,1.260072212918990353e-01
1.183214029122903012e+05,1.260407349649046160e-01
1.183225873820883862e+05,1.261328975656699769e-01
1.183237718518864422e+05,1.261496544021727950e-01
1.183249563216845272e+05,1.261496544021727950e-01
1.183261407914825832e+05,1.261496544021727950e-01
1.183273252612806682e+05,1.261915464934297848e-01
1.183285097310787387e+05,1.261915464934297848e-01
1.183296942008768092e+05,1.261747896569269944e-01
1.183308786554782710e+05,1.261747896569269944e-01
1.183320631252763269e+05,1.261915464934297848e-01
1.183332475950744119e+05,1.262083033299325752e-01
1.183344320648724824e+05,1.262083033299325752e-01
1.183356165346705529e+05,1.262083033299325752e-01
1.183368010044686234e+05,1.262837090941951457e-01
1.183379854742666939e+05,1.263758716949605343e-01
1.183391699440647790e+05,1.263591148584577439e-01
1.183403544138628349e+05,1.263842501132119434e-01
1.183415388836609200e+05,1.263926285314633524e-01
1.183427233534589905e+05,1.263926285314633247e-01
1.183439078232570610e+05,1.444062277719688758e-01
1.183450922930551314e+05,1.621265823736754708e-01
1.183462767628532019e+05,1.790090951502422700e-01
1.183474612326512724e+05,1.958329589990492892e-01
1.183486456872527342e+05,2.124473623915713594e-01
1.183498301570508047e+05,2.287685211452945011e-01
1.183510146268488752e+05,2.443356222563918267e-01
1.183521990966469457e+05,2.598608312762321626e-01
1.183533835664450162e+05,2.754195539690780792e-01
1.183545680362430867e+05,2.909531414071698241e-01
1.183557525060411717e+05,3.065537561912728415e-01
1.183569369758392277e+05,3.221208573023701671e-01
1.183581214456373127e+05,3.376712015769646746e-01
1.183593059154353687e+05,3.532299242698105912e-01
1.183604903852334537e+05,3.687802685444050987e-01
1.183616748550315242e+05,3.842719638912399649e-01
1.183628593248295947e+05,3.997636592380747200e-01
1.183640437794310565e+05,4.153223819309205811e-01
1.183652282492291270e+05,4.308811046237665532e-01
1.183664127190271975e+05,4.464314488983611162e-01
1.183675971888252679e+05,4.619817931729555682e-01
1.183687816586233384e+05,4.595520518800502718e-01
1.183699661284214235e+05,4.573904199711896212e-01
1.183711505982194794e+05,4.560582514692173017e-01
1.183723350680175645e+05,4.547512182219992649e-01
1.183735195378156204e+05,4.537290511953286920e-01
1.183747040076137055e+05,4.533771576287699556e-01
1.183758884774117760e+05,4.543741894006863569e-01
1.183770729472098465e+05,4.553377074995971219e-01
1.183782574170079170e+05,4.563598745262676393e-01
1.183794418868059875e+05,4.573904199711896212e-01
1.183806263566040579e+05,4.587225884731618852e-01
1.183818108112055197e+05,4.596861065720726502e-01
1.183829952810035902e+05,4.610015182375420406e-01
1.183841797508016607e+05,4.623336867395143601e-01
1.183853642205997312e+05,4.636826120779894422e-01
1.183865486903978017e+05,4.646545085951516163e-01
1.183877331601958722e+05,4.659950555153752338e-01
1.183889176299939572e+05,4.673439808538502049e-01
1.183901020997920132e+05,4.686677709375711154e-01
1.183912865695900982e+05,4.700083178577947884e-01
1.183924710393881687e+05,4.713656216145212796e-01
1.183936555091862392e+05,4.726977901164935436e-01
1.183948399789843097e+05,4.740467154549685702e-01
1.183960244487823802e+05,4.754123976299464704e-01
1.183972089185804653e+05,4.767529445501701435e-01
1.183983933883785212e+05,4.781102483068966347e-01
1.183995778429799830e+05,4.790989016605615713e-01
1.184007623127780535e+05,4.795010657366286511e-01
1.184019467825761240e+05,4.806824227100757740e-01
1.184031312523742090e+05,4.815202645352155697e-01
1.184043157221722649e+05,4.826262157444000667e-01
1.184055001919703500e+05,4.833970302235287009e-01
1.184066846617684205e+05,4.848548749992719897e-01
1.184078691315664910e+05,4.856759599879089673e-01
1.184090536013645615e+05,4.870835342541437463e-01
1.184102380711626320e+05,4.884827301021272272e-01
1.184114225409607025e+05,4.905438209919711356e-01
1.184126070107587730e+05,4.928143723380999930e-01
1.184137914805568580e+05,4.951184373572344311e-01
1.184149759503549139e+05,4.974476376311230408e-01
1.184161604201529990e+05,4.997600810685089434e-01
1.184173448747544462e+05,5.031449620420737068e-01
1.184185293445525167e+05,5.065298430156384146e-01
1.184197138143506018e+05,5.103001312287674951e-01
1.184208982841486577e+05,5.136766337840807939e-01
1.184220827539467427e+05,5.170531363393942037e-01
1.184232672237447987e+05,5.203709899669477501e-01
1.184244516935428837e+05,5.237391141040096398e-01
1.184256361633409542e+05,5.271156166593230497e-01
1.184268206331390247e+05,5.301318472298264250e-01
1.184280051029370952e+05,5.334497008573799715e-01
1.184291895727351657e+05,5.365162019373914681e-01
1.184303740425332508e+05,5.395827030174031869e-01
1.184315585123313067e+05,5.422973105308560582e-01
1.184327429821293917e+05,5.453219195196107316e-01
1.184339274519274622e+05,5.477600392307676591e-01
1.184351119065289095e+05,5.502065373601756626e-01
1.184362963763269945e+05,5.522843850865224447e-01
1.184374808461250504e+05,5.534322283869639314e-01
1.184386653159231355e+05,5.548649379079529931e-01
1.184398497857212060e+05,5.563227826836961709e-01
1.184410342555192765e+05,5.578057627141936869e-01
1.184422187253173470e+05,5.582163052085121757e-01
1.184434031951154175e+05,5.593809053454564806e-01
1.184445876649134880e+05,5.601517198245851148e-01
1.184457721347115585e+05,5.612995631250266015e-01
1.184469566045096435e+05,5.624641632619709064e-01
1.184481410743076995e+05,5.640476843114851091e-01
1.184493255441057845e+05,5.662512083116028050e-01
1.184505099987072317e+05,5.686809496045081014e-01
1.184516944685053022e+05,5.707252836578491362e-01
1.184528789383033873e+05,5.727444824564361658e-01
1.184540634081014432e+05,5.747301675820175593e-01
1.184552478778995282e+05,5.767577447988557759e-01
1.184564323476975987e+05,5.780145075365654694e-01
1.184576168174956692e+05,5.792293781830181176e-01
1.184588012872937397e+05,5.804107351564651296e-01
1.184599857570918102e+05,5.815585784569067274e-01
1.184611702268898953e+05,5.823629066090408868e-01
1.184623546966879512e+05,5.840385902593204781e-01
1.184635391664860363e+05,5.853623803430415551e-01
1.184647236362840922e+05,5.867029272632651171e-01
1.184659081060821773e+05,5.881859072937624111e-01
1.184670925758802478e+05,5.896940225790141543e-01
1.184682770304816950e+05,5.909340284802210297e-01
1.184694615002797800e+05,5.921656559631764960e-01
1.184706459700778360e+05,5.933972834461319623e-01
1.184718304398759210e+05,5.964218924348866357e-01
1.184730149096739915e+05,5.990946078570825728e-01
1.184741993794720620e+05,6.010970498191666733e-01
1.184753838492701325e+05,6.028732744884630623e-01
1.184765683190682030e+05,6.046662559942622694e-01
1.184777527888662735e+05,6.080008664583186340e-01
1.184789372586643440e+05,6.113857474318833418e-01
1.184801217284624290e+05,6.147454931506939335e-01
1.184813061982604850e+05,6.189179454398900937e-01
1.184824906680585700e+05,6.231071545655890720e-01
1.184836751378566405e+05,6.278409608776289730e-01
1.184848596076547110e+05,6.320888189310875926e-01
1.184860440622561728e+05,6.372834382469542147e-01
1.184872285320542287e+05,6.418915682852230908e-01
1.184884130018523138e+05,6.477145689699447262e-01
1.184895974716503843e+05,6.535124343999121344e-01
1.184907819414484547e+05,6.591594883013542905e-01
1.184919664112465252e+05,6.647814069480423305e-01
1.184931508810445957e+05,6.440113081028269182e-01
1.184943353508426808e+05,6.231574250750974153e-01
1.184955198206407367e+05,6.023286773021222507e-01
1.184967042904388218e+05,5.794723523123086473e-01
1.184978887602368777e+05,5.568925151247912098e-01
1.184990732300349628e+05,5.341953800817543785e-01
1.185002576998330333e+05,5.114982450387173252e-01
1.185014421696311038e+05,4.888765157599428979e-01
1.185026266394291742e+05,4.644199128841124957e-01
1.185038110940306360e+05,4.401392567915612952e-01
1.185049955638287065e+05,4.158586006990100947e-01
1.185061800336267770e+05,3.916617287889728738e-01
1.185073645034248475e+05,3.991017641962142370e-01
1.185085489732229180e+05,4.045980065691312522e-01
1.185097334430209885e+05,4.119710146303614540e-01
1.185109179128190735e+05,4.188496960147591874e-01
1.185121023826171295e+05,4.243710736424303187e-01
1.185132868524152145e+05,4.287278511331572561e-01
1.185144713222132705e+05,4.343581481980967052e-01
1.185156557920113555e+05,4.400219589360416794e-01
1.185168402618094260e+05,4.456606344192324265e-01
1.185180247316074965e+05,4.771634870444886323e-01
1.185192092014055670e+05,5.088087727800185700e-01
1.185203936712036375e+05,5.404205448425429825e-01
1.185215781258050993e+05,5.722417773613522884e-01
1.185227625956031698e+05,5.722417773613523995e-01
1.185239470654012403e+05,5.723339399621176771e-01
1.185251315351993253e+05,5.726858335286763024e-01
1.185263160049973812e+05,5.726858335286764135e-01
1.185275004747954663e+05,5.732388091332686342e-01
1.185286849445935222e+05,5.735739458633245524e-01
1.185298694143916073e+05,5.738588120838720164e-01
1.185310538841896778e+05,5.738588120838721274e-01
1.185322383539877483e+05,5.424565004776326083e-01
1.185334228237858188e+05,5.124868983923822618e-01
1.185346072935838893e+05,4.809086400028634301e-01
1.185357917633819598e+05,4.492382190125793762e-01
1.185369762179834215e+05,4.192853737638317924e-01
1.185381606877814920e+05,3.892906364238272188e-01
1.185393451575795625e+05,3.580223795096102446e-01
1.185405296273776330e+05,3.266954736676334070e-01
1.185417140971757035e+05,2.954104599169135592e-01
1.185428985669737740e+05,2.641589598391992921e-01
1.185440830367718590e+05,2.328404324154739191e-01
1.185452675065699150e+05,2.015470402465026900e-01
1.185464519763680000e+05,1.702368912410286428e-01
1.185476364461660705e+05,1.704798653703192002e-01
1.185488209159641410e+05,1.705301358798275990e-01
1.185500053857622115e+05,1.705385142980789803e-01
1.185511898555602820e+05,1.707982452638723281e-01
1.185523743253583671e+05,1.705720279710845888e-01
1.185535587951564230e+05,1.702955401687884507e-01
1.185547432497578848e+05,1.697760782372018107e-01
1.185559277195559553e+05,1.696755372181849852e-01
1.185571121893540258e+05,1.693487789063804760e-01
1.185582966591521108e+05,1.691393184500955271e-01
1.185594811289501667e+05,1.688041817200396089e-01
1.185606655987482518e+05,1.685025586629892991e-01
1.185618500685463077e+05,1.662990346628716309e-01
1.185630345383443928e+05,1.657460590582793825e-01
1.185642190233390720e+05,1.651847050354357249e-01
1.185654034779405338e+05,1.630314515448264556e-01
1.185665879325419955e+05,1.608530627994630147e-01
1.185677724175366748e+05,1.586495387993453465e-01
1.185689569025313540e+05,1.564627716357304688e-01
1.185701413571328158e+05,1.542843828903670278e-01
1.185713258117342775e+05,1.521478862362605489e-01
1.185725102967289567e+05,1.499862543273998705e-01
1.185736947513304185e+05,1.479921907835671790e-01
1.185748792059318803e+05,1.457719099469467483e-01
1.185760636909265595e+05,1.435851427833318705e-01
1.185772481759212533e+05,1.416162144942533507e-01
1.185784326305227005e+05,1.397562056424430099e-01
1.185796170851241623e+05,1.381726845929288072e-01
1.185808015701188560e+05,1.363797030871296556e-01
1.185819860551135498e+05,1.345615863265763046e-01
1.185831705097149970e+05,1.325759012009949944e-01
1.185843549643164442e+05,1.309840017332293827e-01
1.185855394493111526e+05,1.294256159384693794e-01
1.185867239343058318e+05,1.294339943567207885e-01
1.185879083889072936e+05,1.278085812159495960e-01
1.185890928435087408e+05,1.261747896569269944e-01
1.185902773285034345e+05,1.261496544021727950e-01
1.185914617831048963e+05,1.261245191474185956e-01
1.185926462377063435e+05,1.261245191474185956e-01
1.185938307227010373e+05,1.261412759839213860e-01
1.185950152076957165e+05,1.261496544021727950e-01
1.185961996622971783e+05,1.261161407291672143e-01
1.185973841168986401e+05,1.260826270561616058e-01
1.185985686018933193e+05,1.260826270561616058e-01
1.185997530868879985e+05,1.260826270561616058e-01
1.186009375414894603e+05,1.260910054744130149e-01
1.186021219960909220e+05,1.261412759839214137e-01
1.186033064810856013e+05,1.260993838926643962e-01
1.186044909660802950e+05,1.260407349649046160e-01
1.186056754206817423e+05,1.259737076188934268e-01
1.186068598752832040e+05,1.259569507823906365e-01
1.186080443602778978e+05,1.259569507823906365e-01
1.186092288148793450e+05,1.259988428736476263e-01
1.186104132694808068e+05,1.259737076188934546e-01
1.186115977544754860e+05,1.259737076188934268e-01
1.186127822394701943e+05,1.259820860371448359e-01
1.186139666940716415e+05,1.259988428736476263e-01
1.186151511486730888e+05,1.260072212918990353e-01
1.186163356336677971e+05,1.260239781284018257e-01
1.186175201186624763e+05,1.260407349649046160e-01
1.186187045732639381e+05,1.260491133831560251e-01
1.186198890278653853e+05,1.260574918014074342e-01
1.186210735128600791e+05,1.260826270561616058e-01
1.186222579978547583e+05,1.260910054744130149e-01
1.186234424524562201e+05,1.260910054744130149e-01
1.186246269070576818e+05,1.261328975656700047e-01
1.186258113920523610e+05,1.261077623109158052e-01
1.186269958466538228e+05,1.260658702196588155e-01
1.186281803012552846e+05,1.260658702196588155e-01
1.186293647862499638e+05,1.260826270561616058e-01
1.186305492712446430e+05,1.260910054744130149e-01
1.186317337258461048e+05,1.260826270561615781e-01
1.186329181804475666e+05,1.261161407291671865e-01
1.186341026654422458e+05,1.260993838926643962e-01
1.186352871504369396e+05,1.260658702196587877e-01
1.186364716050383868e+05,1.260658702196588155e-01
1.186376560596398485e+05,1.260658702196587877e-01
1.186388405446345423e+05,1.260658702196588155e-01
1.186400250296292361e+05,1.260658702196588155e-01
1.186412094842306833e+05,1.260658702196588155e-01
1.186423939388321305e+05,1.260658702196587877e-01
1.186435784238268388e+05,1.260910054744130149e-01
1.186447628784282861e+05,1.260742486379101968e-01
1.186459473330297333e+05,1.260574918014074064e-01
1.186471318180244270e+05,1.260574918014074064e-01
1.186483163030191208e+05,1.260742486379101968e-01
1.186495007576205826e+05,1.260407349649046160e-01
1.186506852122220298e+05,1.260491133831559973e-01
1.186518696972167236e+05,1.260574918014074064e-01
1.186530541822114028e+05,1.260491133831560251e-01
1.186542386368128646e+05,1.260407349649046160e-01
1.186554230914143263e+05,1.260407349649046160e-01
1.186566075764090056e+05,1.260407349649046160e-01
1.186577920310104673e+05,1.260239781284017979e-01
1.186589764856119291e+05,1.259904644553962172e-01
1.186601609706066083e+05,1.260072212918990076e-01
1.186613454556012875e+05,1.260155997101503889e-01
1.186625299102027493e+05,1.260155997101503889e-01
1.186637143648042111e+05,1.260155997101504166e-01
1.186648988497988903e+05,1.260239781284017979e-01
1.186660833347935841e+05,1.260239781284018257e-01
1.186672677893950313e+05,1.260239781284018257e-01
1.186684522439964931e+05,1.259904644553962449e-01
1.186696367289911723e+05,1.259904644553962449e-01
1.186708212139858806e+05,1.259904644553962172e-01
1.186720056685873278e+05,1.259904644553962172e-01
1.186731901231887750e+05,1.259904644553962172e-01
1.186743746081834688e+05,1.259904644553962172e-01
1.186755590627849160e+05,1.259904644553962172e-01
1.186767435173863778e+05,1.259904644553962172e-01
1.186779280023810716e+05,1.259904644553962172e-01
1.186791124873757653e+05,1.259904644553962172e-01
1.186802969419772271e+05,1.259904644553962172e-01
1.186814813965786743e+05,1.259904644553962172e-01
1.186826658815733681e+05,1.259904644553962172e-01
1.186838503665680473e+05,1.259904644553962172e-01
1.186850348211695091e+05,1.259904644553962172e-01
1.186862192757709709e+05,1.259904644553962172e-01
1.186874037607656501e+05,1.259904644553962172e-01
1.186885882457603293e+05,1.259904644553962172e-01
1.186897727003617911e+05,1.259904644553962172e-01
1.186909571549632528e+05,1.259904644553962172e-01
1.186921416399579321e+05,1.259904644553962172e-01
1.186933260945593938e+05,1.259904644553962449e-01
1.186945105491608556e+05,1.259820860371448359e-01
1.186956950341555348e+05,1.259820860371448359e-01
1.186968795191502140e+05,1.259820860371448081e-01
1.186980639737516758e+05,1.259820860371448081e-01
1.186992484283531376e+05,1.259820860371448081e-01
1.187004329133478168e+05,1.259820860371448081e-01
1.187016173983425106e+05,1.259820860371448081e-01
1.187028018529439578e+05,1.259820860371448359e-01
1.187039863075454195e+05,1.259820860371448359e-01
1.187051707925401133e+05,1.259820860371448359e-01
1.187063552775348071e+05,1.259737076188934268e-01
1.187075397321362689e+05,1.259737076188934268e-01
1.187087241867377161e+05,1.259737076188934268e-01
1.187099086717324099e+05,1.259737076188934268e-01
1.187110931263338571e+05,1.259737076188934268e-01
1.187122775809353043e+05,1.259737076188933991e-01
1.187134620659300126e+05,1.259737076188933991e-01
1.187146465509246918e+05,1.259904644553962172e-01
1.187158310055261536e+05,1.259820860371448359e-01
1.187170154601276008e+05,1.259820860371448359e-01
1.187181999451222946e+05,1.259820860371448359e-01
1.187193844301169738e+05,1.290066950258994816e-01
1.187205688847184356e+05,1.320815745241625261e-01
1.187217533393198973e+05,1.351564540224255428e-01
1.187229378243145766e+05,1.383234961214539482e-01
1.187241223093092558e+05,1.414905382204823814e-01
1.187253067639107176e+05,1.445235256274884361e-01
1.187264912185121793e+05,1.475565130344944631e-01
1.187276757035068586e+05,1.505727436049976997e-01
1.187288601581083203e+05,1.539911382515680716e-01
1.187300446127097821e+05,1.573425055521272264e-01
1.187312290977044613e+05,1.607106296891892272e-01
1.187324135826991551e+05,1.641122674992568087e-01
1.187335980373006023e+05,1.675139053093243346e-01
1.187347824919020641e+05,1.723650094768837404e-01
1.187359669768967578e+05,1.772161136444431184e-01
1.187371514618914516e+05,1.824442466333154045e-01
1.187383359164928988e+05,1.873121076373776006e-01
1.187395203710943460e+05,1.930010536300768020e-01
1.187407048560890544e+05,1.985894586037592058e-01
1.187418893410837336e+05,2.040857009766762487e-01
1.187430737956851954e+05,2.095819433495932915e-01
