# r,k_smooth_cycles_per_km
1.179379319759575446e+05,2.125562818288395661e-01
1.179386417464277765e+05,2.182452278215387398e-01
1.179393515145460842e+05,2.238420112134725526e-01
1.179400612826643919e+05,2.294220377689035750e-01
1.179407710507826851e+05,2.351528758528597385e-01
1.179414808212529169e+05,2.408837139368159297e-01
1.179421905917231488e+05,2.465475246747609039e-01
1.179429003598414565e+05,2.522113354127059615e-01
1.179436101279597642e+05,2.524878232150020718e-01
1.179443198984299961e+05,2.528145815268065810e-01
1.179450296689002280e+05,2.534262060591586652e-01
1.179457394370185357e+05,2.540378305915106938e-01
1.179464492051368434e+05,2.546075630326057326e-01
1.179471589732551365e+05,2.554537832759969374e-01
1.179478687437253684e+05,2.563000035193881421e-01
1.179485785141956003e+05,2.569032496334887616e-01
1.179492882823139080e+05,2.575064957475894367e-01
1.179499980504322157e+05,2.581097418616900563e-01
1.179507078185505234e+05,2.589727189415840236e-01
1.179514175890207553e+05,2.598356960214779909e-01
1.179521273594909871e+05,2.606316457553607968e-01
1.179528371276092948e+05,2.614275954892436027e-01
1.179535468957276025e+05,2.622235452231264086e-01
1.179542566638459102e+05,2.626173308809421347e-01
1.179549664343161276e+05,2.632457122497969260e-01
1.179556762047863594e+05,2.637232820901266317e-01
1.179563859729046671e+05,2.642008519304562819e-01
1.179570957410229748e+05,2.647370706985457955e-01
1.179578055091412825e+05,2.652732894666352537e-01
1.179585152796115144e+05,2.658095082347247118e-01
1.179592250500817463e+05,2.663457270028142254e-01
1.179599348182000540e+05,2.665970795503561641e-01
1.179606445863183471e+05,2.668232968431438756e-01
1.179613543544366548e+05,2.670830278089372234e-01
1.179620641249068867e+05,2.670914062271886324e-01
1.179627738953771186e+05,2.670997846454400415e-01
1.179634836634954263e+05,2.673092451017249349e-01
1.179641934316137340e+05,2.674935703032557122e-01
1.179649031997320417e+05,2.678035717785574032e-01
1.179656129702022736e+05,2.677868149420545851e-01
1.179663227406725055e+05,2.677700581055517670e-01
1.179670325111427228e+05,2.677784365238031761e-01
1.179677422792610305e+05,2.677868149420545851e-01
1.179684520473793382e+05,2.680046538165909431e-01
1.179691618154976459e+05,2.684989804934234670e-01
1.179698715836159536e+05,2.687168193679598249e-01
1.179705813564381097e+05,2.689597934972502991e-01
1.179712911245564173e+05,2.692027676265408842e-01
1.179720008926747250e+05,2.697389863946303978e-01
1.179727106607930327e+05,2.702752051627198004e-01
1.179734204289113404e+05,2.708114239308093141e-01
1.179741302017334965e+05,2.713727779536528883e-01
1.179748399698517896e+05,2.719341319764966292e-01
1.179755497379700973e+05,2.725792701818542940e-01
1.179762595060884050e+05,2.731908947142063226e-01
1.179769692742067127e+05,2.738946818473237399e-01
1.179776790470288688e+05,2.745481984709327583e-01
1.179783888151471765e+05,2.752352287675474130e-01
1.179790985832654842e+05,2.759473943189162393e-01
1.179798083513837919e+05,2.765338835965140962e-01
1.179805181195020996e+05,2.772460491478829225e-01
1.179812278923242411e+05,2.781006478095255363e-01
1.179819376604425488e+05,2.789552464711680946e-01
1.179826474285608565e+05,2.797930882963078902e-01
1.179833571966791642e+05,2.804382265016654996e-01
1.179840669647974719e+05,2.811001215435259271e-01
1.179847767376196280e+05,2.818039086766433998e-01
1.179854865057379357e+05,2.824825605550066454e-01
1.179861962738562434e+05,2.832785102888893958e-01
1.179869060419745510e+05,2.837728369657218641e-01
1.179876158100928587e+05,2.842336499695488072e-01
1.179883255829150148e+05,2.846944629733756393e-01
1.179890353510333080e+05,2.851301407224483553e-01
1.179897451191516157e+05,2.856160889810294701e-01
1.179904548872699233e+05,2.860433883118507215e-01
1.179911646553882310e+05,2.864706876426719728e-01
1.179918744282103871e+05,2.870069064107614309e-01
1.179925841963286948e+05,2.875933956883592879e-01
1.179932939644470025e+05,2.881463712929516197e-01
1.179940037325653102e+05,2.887077253157952494e-01
1.179947135006836179e+05,2.892690793386389347e-01
1.179954232735057594e+05,2.898723254527396098e-01
1.179961330416240671e+05,2.903331384565664974e-01
1.179968428097423748e+05,2.907017888596279964e-01
1.179975525778606825e+05,2.911709802817062931e-01
1.179982623459789902e+05,2.917490911410527410e-01
1.179989721188011463e+05,2.922601746543880274e-01
1.179996818869194540e+05,2.927712581677232584e-01
1.180003916550377617e+05,2.930980164795277121e-01
1.180011014278599177e+05,2.933074769358127165e-01
1.180018111959782254e+05,2.935169373920976099e-01
1.180025209640965331e+05,2.940112640689300783e-01
1.180032307322148263e+05,2.945055907457626021e-01
1.180039405003331340e+05,2.947988353845615861e-01
1.180046502731552901e+05,2.951674857876230851e-01
1.180053600412735977e+05,2.955361361906845286e-01
1.180060698093919054e+05,2.959047865937460831e-01
1.180067795775102131e+05,2.959550571032544819e-01
1.180074893456285208e+05,2.960053276127628252e-01
1.180081991184506624e+05,2.960555981222711686e-01
1.180089088865689700e+05,2.960974902135282139e-01
1.180096186546872777e+05,2.960807333770253402e-01
1.180103284228055854e+05,2.960137060310141788e-01
1.180110381909238931e+05,2.959466786850030173e-01
1.180117479637460492e+05,2.959718139397572445e-01
1.180124577318643569e+05,2.959131650119974921e-01
1.180131674999826646e+05,2.955445146089359931e-01
1.180138772681009723e+05,2.952931620613939989e-01
1.180145870362192800e+05,2.950418095138520602e-01
1.180152968090414361e+05,2.947318080385503691e-01
1.180160065771597438e+05,2.944218065632486225e-01
1.180167163452780514e+05,2.941704540157066283e-01
1.180174261133963446e+05,2.936677489206227509e-01
1.180181358815146523e+05,2.927628797494717938e-01
1.180188456543368084e+05,2.920590926163544321e-01
1.180195554224551161e+05,2.912296292094660455e-01
1.180202651905734238e+05,2.905174636580972192e-01
1.180209749586917314e+05,2.898052981067283373e-01
1.180216847268100391e+05,2.892104304108791268e-01
1.180223944996321807e+05,2.886155627150298608e-01
1.180231042677504884e+05,2.880206950191805948e-01
1.180238140358687961e+05,2.871996100305436173e-01
1.180245238039871037e+05,2.866047423346943512e-01
1.180252335721054114e+05,2.856244673992808236e-01
1.180259433449275675e+05,2.846441924638672960e-01
1.180266531130458752e+05,2.839320269124984142e-01
1.180273628811641829e+05,2.832198613611295879e-01
1.180280726492824906e+05,2.826920210112914833e-01
1.180287824174007983e+05,2.819379633686657227e-01
1.180294921902229544e+05,2.811839057260399066e-01
1.180302019583412475e+05,2.806728222127046757e-01
1.180309117264595552e+05,2.801617386993693892e-01
1.180316214945778629e+05,2.796506551860340473e-01
1.180323312626961706e+05,2.791395716726988163e-01
1.180330410355183267e+05,2.790306522354306651e-01
1.180337508036366344e+05,2.790893011631904175e-01
1.180344605717549421e+05,2.853479795969847133e-01
1.180351703398732498e+05,2.917239558862985138e-01
1.180358801079915575e+05,2.980999321756123699e-01
1.180365898808136990e+05,3.045680710656915591e-01
1.180372996489320067e+05,3.107681005717259914e-01
1.180380094170503144e+05,3.172446178800566452e-01
1.180387191851686221e+05,3.239473524811750105e-01
1.180394289532869298e+05,3.304825187172653056e-01
1.180401387261090858e+05,3.373695785199143926e-01
1.180408484942273935e+05,3.442566383225634796e-01
1.180415582623457012e+05,3.508839671594191634e-01
1.180422680304640089e+05,3.575196744145263672e-01
1.180429777985823166e+05,3.641553816696334600e-01
1.180436875714044727e+05,3.706318989779640583e-01
1.180443973395227658e+05,3.771084162862947120e-01
1.180451071076410735e+05,3.835933120128766083e-01
1.180458168804632296e+05,3.899692883021904644e-01
1.180465266532853857e+05,3.962866156637445125e-01
1.180472364166998450e+05,4.021766436944771983e-01
1.180479461801143043e+05,4.080331580522044144e-01
1.180486559529364604e+05,4.138058882274175954e-01
1.180493657257586165e+05,4.133785888965962885e-01
1.180500754985807580e+05,4.126077744174677098e-01
1.180507852619952173e+05,4.118788520295960653e-01
1.180514950254096766e+05,4.105634403641265640e-01
1.180522047982318327e+05,4.095161380827018194e-01
1.180529145710539888e+05,4.081923479989809644e-01
1.180536243438761448e+05,4.068685579152601095e-01
1.180543341072906042e+05,4.053353073752543057e-01
1.180550438707050635e+05,4.034334064321868918e-01
1.180557536435272195e+05,4.015315054891195334e-01
1.180564634163493756e+05,3.996128477095494125e-01
1.180571731891715317e+05,3.976858115117279380e-01
1.180578829525859910e+05,3.957587753139064635e-01
1.180585927160004503e+05,3.940914700818783367e-01
1.180593024888225918e+05,3.924241648498501545e-01
1.180600122616447479e+05,3.907401027813191541e-01
1.180607220344669040e+05,3.891649601500563604e-01
1.180614317978813633e+05,3.872044102792292497e-01
1.180621415612958226e+05,3.854952129559440221e-01
1.180628513341179787e+05,3.838195293056644308e-01
1.180635611069401348e+05,3.818506010165859665e-01
1.180642708797622763e+05,3.798816727275074467e-01
1.180649806431767356e+05,3.778373386741663564e-01
1.180656904065911949e+05,3.757846262025738571e-01
1.180664001794133510e+05,3.740586720427858114e-01
1.180671099522355071e+05,3.723494747195006949e-01
1.180678197250576632e+05,3.706402773962155228e-01
1.180685294884721225e+05,3.686713491071370030e-01
1.180692392518865818e+05,3.669118812743434321e-01
1.180699490247087379e+05,3.655545775176169965e-01
1.180706587975308939e+05,3.641972737608905053e-01
1.180713685703530500e+05,3.628483484224154232e-01
1.180720783337675093e+05,3.614910446656889320e-01
1.180727880971819686e+05,3.601337409089624964e-01
1.180734978700041102e+05,3.587848155704874142e-01
1.180742076428262662e+05,3.573521060494984636e-01
1.180749174156484223e+05,3.556764223992188723e-01
1.180756271790628816e+05,3.540007387489392809e-01
1.180763369424773409e+05,3.500880174255364685e-01
1.180770467152994970e+05,3.455134010602731731e-01
1.180777564881216385e+05,3.409387846950099332e-01
1.180784662609437946e+05,3.365736287860315867e-01
1.180791760243582539e+05,3.321582023675449524e-01
1.180798857877727132e+05,3.279857500783487367e-01
1.180805955605948693e+05,3.237797841161469958e-01
1.180813053334170254e+05,3.197413865189732141e-01
1.180820151062391815e+05,3.156359615757881598e-01
1.180827248696536408e+05,3.113210761763182122e-01
1.180834346330681001e+05,3.072659217426416678e-01
1.180841444058902562e+05,3.028588737424063315e-01
1.180848541787124122e+05,2.984518257421710508e-01
1.180855639515345538e+05,2.940447777419357145e-01
1.180862737149490276e+05,2.896377297417004337e-01
1.180869834783634869e+05,2.849206802661634064e-01
1.180876932511856285e+05,2.802036307906263790e-01
1.180884030240077846e+05,2.754865813150892961e-01
1.180891127968299406e+05,2.708030455125579050e-01
1.180898225602443999e+05,2.663708622575683971e-01
1.180905323236588592e+05,2.619554358390817073e-01
1.180912420964810153e+05,2.601624543332825001e-01
1.180919518693031569e+05,2.592073146526231442e-01
1.180926616421253129e+05,2.582521749719638438e-01
1.180933714055397722e+05,2.568194654509747821e-01
1.180940811689542315e+05,2.554370264394941192e-01
1.180947909417763876e+05,2.541299931922760269e-01
1.180955007145985437e+05,2.526386347435272128e-01
1.180962104874206998e+05,2.511640331312811614e-01
1.180969202508351591e+05,2.497397020285435643e-01
1.180976300142496184e+05,2.482483435797947224e-01
1.180983397870717745e+05,2.467569851310458529e-01
1.180990495598939306e+05,2.456175202488557474e-01
1.180997593327160721e+05,2.445953532221852023e-01
1.181004690961305459e+05,2.434558883399950691e-01
1.181011788595450053e+05,2.423164234578049359e-01
1.181018886323671468e+05,2.416461499976931271e-01
1.181025984051893029e+05,2.408166865908047127e-01
1.181033081780114589e+05,2.398950605831509653e-01
1.181040179414259183e+05,2.390237050850055889e-01
1.181047277048403776e+05,2.381523495868602125e-01
1.181054374776625336e+05,2.372977509252175987e-01
1.181061472504846752e+05,2.363426112445582428e-01
1.181068570233068313e+05,2.353874715638988868e-01
1.181075667867212906e+05,2.344323318832395309e-01
1.181082765501357499e+05,2.340804383166808222e-01
1.181089863229579059e+05,2.336112468946025256e-01
1.181096960957800620e+05,2.329577302709935072e-01
1.181104058686022181e+05,2.325220525219208190e-01
1.181111156320166774e+05,2.320696179363453404e-01
1.181118253954311367e+05,2.315250207500044455e-01
1.181125351682532928e+05,2.312233976929541079e-01
1.181132449410754489e+05,2.309217746359037704e-01
1.181139547138975904e+05,2.306201515788534606e-01
1.181146644867197465e+05,2.301593385750266285e-01
1.181153742501342058e+05,2.298158234267193012e-01
1.181160840135486651e+05,2.295142003696689359e-01
1.181167937863708212e+05,2.290617657840934296e-01
1.181175035591929773e+05,2.287014937992833674e-01
1.181182133320151333e+05,2.284836549247469817e-01
1.181189230954295926e+05,2.280982476851826646e-01
1.181196328588440520e+05,2.277128404456183752e-01
1.181203426316661935e+05,2.272101353505344978e-01
1.181210524044883496e+05,2.268079712744673904e-01
1.181217621773105056e+05,2.264476992896573004e-01
1.181224719407249650e+05,2.261209409778528190e-01
1.181231817041394243e+05,2.256685063922773404e-01
1.181238914769615803e+05,2.252412070614560335e-01
1.181246012497837364e+05,2.248641782401431255e-01
1.181253110226058925e+05,2.244620141640760180e-01
1.181260207860203518e+05,2.239676874872435219e-01
1.181267305494348111e+05,2.235655234111764145e-01
1.181274403222569672e+05,2.230376830613383377e-01
1.181281500950791087e+05,2.225098427115002886e-01
1.181288598679012648e+05,2.219820023616622395e-01
1.181295696313157241e+05,2.214960541030811525e-01
1.181302793947301834e+05,2.210101058445000655e-01
1.181309891675523395e+05,2.203817244756452465e-01
1.181316989403744956e+05,2.197533431067903997e-01
1.181324087131966371e+05,2.193595574489747013e-01
1.181331184766110964e+05,2.189155012816506041e-01
1.181338282400255703e+05,2.186390134793544660e-01
1.181345380128477118e+05,2.179938752739968011e-01
1.181352477856698679e+05,2.174325212511531435e-01
1.181359575584920240e+05,2.168711672283094860e-01
1.181366673219064833e+05,2.161087311674322609e-01
1.181373770853209426e+05,2.154803497985774141e-01
1.181380868581430987e+05,2.146844000646946082e-01
1.181387966309652547e+05,2.138968287490632114e-01
1.181395064037874108e+05,2.127238501938674975e-01
1.181402161672018701e+05,2.193260437759690651e-01
1.181409259306163294e+05,2.261041841413499731e-01
1.181416357034384855e+05,2.328739460884795276e-01
1.181423454762606270e+05,2.398028979823856044e-01
1.181430552490827831e+05,2.465559030930123130e-01
1.181437650124972424e+05,2.533089082036390494e-01
1.181444747759117017e+05,2.599027233674892079e-01
1.181451845487338578e+05,2.664965385313393664e-01
1.181458943215560139e+05,2.734422472617482058e-01
1.181466040943781554e+05,2.801784955358722073e-01
1.181473138577926147e+05,2.868812301369904616e-01
1.181480236212070886e+05,2.936342352476172257e-01
1.181487333940292301e+05,3.002112935749645661e-01
1.181494431668513862e+05,3.073245706704014202e-01
1.181501529396735423e+05,3.048445588679876139e-01
1.181508627030880016e+05,3.025237370123504133e-01
1.181515724665024609e+05,3.003118345939813638e-01
1.181522822393246170e+05,2.980161479930983348e-01
1.181529920121467730e+05,2.958880297572432094e-01
1.181537017849689291e+05,2.937934251943938313e-01
1.181544115483833884e+05,2.921428767988684116e-01
1.181551213117978477e+05,2.831276987603641992e-01
1.181558310846200038e+05,2.736014372085247559e-01
1.181565408574421454e+05,2.640332835654283783e-01
1.181572506302643014e+05,2.546159414508571417e-01
1.181579603936787607e+05,2.454164382108222076e-01
1.181586701570932200e+05,2.362169349707873012e-01
1.181593799299153761e+05,2.271766216775289449e-01
1.181600897027375322e+05,2.181363083842705886e-01
1.181607994755596737e+05,2.088446425434702935e-01
1.181615092389741330e+05,1.995948687939269606e-01
1.181622190023886069e+05,1.902026619341098956e-01
1.181629287752107484e+05,1.807601845647844319e-01
1.181636385480329045e+05,1.714098697962243567e-01
1.181643483208550606e+05,1.619673924268989207e-01
1.181650580842695199e+05,1.621182039554240895e-01
1.181657678476839792e+05,1.621098255371727082e-01
1.181664776205061353e+05,1.621433392101782889e-01
1.181671873933282914e+05,1.621014471189212991e-01
1.181678971661504474e+05,1.620595550276643093e-01
1.181686069295649067e+05,1.620595550276643093e-01
1.181693166929793661e+05,1.620009060999045014e-01
1.181700264658015076e+05,1.615149578413234144e-01
1.181707362386236637e+05,1.614227952405580535e-01
1.181714460114458197e+05,1.613809031493010360e-01
1.181721557748602791e+05,1.613473894762954552e-01
1.181728655382747384e+05,1.610122527462395370e-01
1.181735753110968944e+05,1.606771160161836187e-01
1.181742850839190505e+05,1.603419792861277005e-01
1.181749948567411921e+05,1.601325188298427515e-01
1.181757046201556514e+05,1.599230583735578304e-01
1.181764143835701107e+05,1.599063015370550400e-01
1.181771241563922667e+05,1.597890036815354520e-01
1.181778339292144228e+05,1.596717058260158639e-01
1.181785437020365789e+05,1.597052194990214724e-01
1.181792534654510382e+05,1.596465705712616923e-01
1.181799632288654975e+05,1.595879216435019399e-01
1.181806730016876536e+05,1.595376511339935133e-01
1.181813827745098097e+05,1.594454885332281524e-01
1.181820925473319658e+05,1.593449475142113547e-01
1.181828023107464251e+05,1.591941359856861860e-01
1.181835120741608844e+05,1.590517028754124262e-01
1.181842218469830259e+05,1.589092697651386665e-01
1.181849316198051820e+05,1.587249445636078893e-01
1.181856413926273381e+05,1.585741330350827205e-01
1.181863511560417974e+05,1.584903488525687687e-01
1.181870609194562567e+05,1.582725099780324107e-01
1.181877706922784128e+05,1.583144020692893728e-01
1.181884804651005688e+05,1.583562941605463903e-01
1.181891902379227104e+05,1.583898078335519988e-01
1.181899000013371697e+05,1.582976452327866101e-01
1.181906097647516290e+05,1.581384552860100601e-01
1.181913195375737851e+05,1.579541300844793106e-01
1.181920293103959411e+05,1.578787243202167123e-01
1.181927390832180972e+05,1.578787243202167123e-01
1.181934488466325565e+05,1.578116969742055509e-01
1.181941586100470158e+05,1.577027775369373719e-01
1.181948683828691719e+05,1.575938580996692207e-01
1.181955781556913280e+05,1.575100739171552411e-01
1.181962879285134841e+05,1.574598034076468422e-01
1.181969976919279434e+05,1.574095328981384434e-01
1.181977074553424027e+05,1.574095328981384434e-01
1.181984172281645442e+05,1.574849386624010139e-01
1.181991270009867003e+05,1.575603444266636122e-01
1.181998367738088564e+05,1.576525070274290008e-01
1.182005465372233157e+05,1.577446696281943617e-01
1.182012563006377750e+05,1.577362912099429804e-01
1.182019660734599311e+05,1.577027775369373996e-01
1.182026758462820872e+05,1.576189933544233923e-01
1.182033856096965465e+05,1.575352091719094128e-01
1.182040953825186880e+05,1.574598034076468422e-01
1.182048051553408441e+05,1.574430465711440241e-01
1.182055149281630001e+05,1.574933170806524230e-01
1.182062247009851562e+05,1.575435875901607663e-01
1.182069344549919188e+05,1.575519660084121754e-01
1.182076442278140748e+05,1.575603444266635844e-01
1.182083540006362309e+05,1.574933170806523675e-01
1.182090637734583870e+05,1.574849386624009862e-01
1.182097735462805431e+05,1.575268307536580037e-01
1.182104833002873056e+05,1.575184523354066224e-01
1.182111930731094617e+05,1.575268307536580314e-01
1.182119028459316032e+05,1.575352091719094128e-01
1.182126126187537593e+05,1.575435875901607941e-01
1.182133223915759154e+05,1.574765602441496326e-01
1.182140321455826779e+05,1.574346681528925873e-01
1.182147419184048340e+05,1.574095328981384156e-01
1.182154516912269901e+05,1.573592623886300168e-01
1.182161614640491316e+05,1.573760192251328349e-01
1.182168712368712877e+05,1.573927760616356253e-01
1.182175809908780502e+05,1.574598034076468422e-01
1.182182907637002063e+05,1.576022365179205742e-01
1.182190005365223624e+05,1.576692638639317912e-01
1.182197103093445185e+05,1.576776422821831725e-01
1.182204200821666745e+05,1.577614264646971520e-01
1.182211298361734371e+05,1.578452106472111038e-01
1.182218396089955932e+05,1.578787243202167123e-01
1.182225493818177492e+05,1.578368322289597225e-01
1.182232591546399053e+05,1.578703459019653033e-01
1.182239689274620468e+05,1.578871027384680659e-01
1.182246786814688239e+05,1.579960221757362726e-01
1.182253884542909800e+05,1.580127790122390630e-01
1.182260982271131215e+05,1.580295358487418811e-01
1.182268079999352776e+05,1.581216984495072697e-01
1.182275177727574337e+05,1.581971042137698402e-01
1.182282275267641962e+05,1.582725099780324385e-01
1.182289372995863523e+05,1.583730509970492084e-01
1.182296470724085084e+05,1.584903488525687687e-01
1.182303568452306499e+05,1.586327819628425284e-01
1.182310666180528060e+05,1.587249445636079170e-01
1.182317763720595685e+05,1.588171071643732779e-01
1.182324861448817246e+05,1.589092697651386388e-01
1.182331959177038807e+05,1.589427834381442750e-01
1.182339056905260368e+05,1.590517028754124262e-01
1.182346154633481929e+05,1.591606223126805775e-01
1.182353252173549554e+05,1.591941359856861860e-01
1.182360349901771115e+05,1.592276496586917944e-01
1.182367447629992676e+05,1.593533259324627638e-01
1.182374545358214236e+05,1.594790022062337331e-01
1.182381643086435652e+05,1.596633274077644826e-01
1.182388740626503422e+05,1.599565720465633833e-01
1.182395838354724983e+05,1.601073835750885521e-01
1.182402936082946399e+05,1.603671145408818721e-01
1.182410033811167959e+05,1.606268455066752199e-01
1.182417131539389520e+05,1.608111707082059694e-01
1.182424229079457145e+05,1.610122527462395370e-01
1.182431326807678706e+05,1.611965779477702865e-01
1.182438424535900267e+05,1.613306326397926649e-01
1.182445522264121682e+05,1.614646873318150155e-01
1.182452619992343243e+05,1.615987420238373662e-01
1.182459717532410868e+05,1.618836082443849411e-01
1.182466815260632429e+05,1.622271233926922407e-01
1.182473912988853990e+05,1.625706385409995680e-01
1.182481010717075551e+05,1.631906414916030057e-01
1.182488108445297112e+05,1.638106444422064434e-01
1.182495205985364737e+05,1.644306473928099088e-01
1.182502303713586298e+05,1.650506503434133743e-01
1.182509401441807859e+05,1.656706532940168120e-01
1.182516499170029419e+05,1.662655209898660502e-01
1.182523596898250835e+05,1.668855239404694879e-01
1.182530694438318606e+05,1.673379585260449665e-01
1.182537792166540166e+05,1.677820146933690915e-01
1.182544889894761582e+05,1.684020176439725291e-01
1.182551987622983143e+05,1.691393184500955271e-01
1.182559085351204703e+05,1.698766192562185251e-01
1.182566182891272329e+05,1.707228394996097298e-01
1.182573280619493889e+05,1.715690597430009068e-01
1.182580378347715450e+05,1.726247404426770882e-01
1.182587476075936866e+05,1.736804211423532140e-01
1.182594573804158426e+05,1.747361018420293399e-01
1.182601671344226052e+05,1.758671883059680641e-01
1.182608769072447612e+05,1.770988157889235581e-01
1.182615866800669173e+05,1.782717943441192721e-01
1.182622964528890734e+05,1.794447728993149860e-01
1.182630062257112295e+05,1.802993715609575720e-01
1.182637159797179920e+05,1.814723501161532582e-01
1.182644257525401481e+05,1.826453286713489721e-01
1.182651355253623042e+05,1.838183072265446860e-01
1.182658452981844603e+05,1.849661505269862005e-01
1.182665550710066018e+05,1.861391290821818589e-01
1.182672648250133789e+05,1.872869723826234012e-01
1.182679745978355350e+05,1.885437351203330947e-01
1.182686843706576765e+05,1.896915784207746092e-01
1.182693941434798326e+05,1.906634749379367832e-01
1.182701039163019886e+05,1.915180735995793693e-01
1.182708136703087512e+05,1.923726722612219553e-01
1.182715234431308927e+05,1.933110551053785209e-01
1.182722332159530488e+05,1.943080868772948666e-01
1.182729429887752049e+05,1.954140380864794191e-01
1.182736527615973609e+05,1.965199892956639438e-01
1.182743625156041235e+05,1.975086426493288527e-01
1.182750722884262796e+05,1.986648643680217763e-01
1.182757820612484356e+05,1.997205450676979022e-01
1.182764918340705917e+05,2.007762257673740558e-01
1.182772016068927478e+05,2.018319064670501539e-01
1.182779113608995103e+05,2.028121814024637648e-01
1.182786211337216664e+05,2.034740764443241923e-01
1.182793309065438225e+05,2.044040808702293488e-01
1.182800406793659786e+05,2.053340852961345331e-01
1.182807504521881201e+05,2.062892249767938890e-01
1.182814602061948972e+05,2.072443646574532450e-01
1.182821699790170533e+05,2.081995043381126009e-01
1.182828797518391948e+05,2.091546440187719569e-01
1.182835895246613509e+05,2.103360009922191076e-01
1.182842992974835070e+05,2.114168169466494052e-01
1.182850090514902695e+05,2.125311465740853667e-01
1.182857188243124110e+05,2.136454762015212727e-01
1.182864285971345671e+05,2.147514274107057974e-01
1.182871383699567232e+05,2.157987296921305420e-01
1.182878481427788793e+05,2.165695441712592040e-01
1.182885578967856418e+05,2.173403586503878104e-01
1.182892676696077979e+05,2.182284709850359772e-01
1.182899774424299540e+05,2.188736091903936143e-01
1.182906872152521100e+05,2.193846927037289007e-01
1.182913969880742661e+05,2.198957762170641872e-01
1.182921067420810286e+05,2.205157791676675971e-01
1.182928165149031847e+05,2.211692957912766155e-01
1.182935262877253408e+05,2.218228124148856895e-01
1.182942360605474969e+05,2.222082196544499788e-01
1.182949458333696384e+05,2.225936268940142959e-01
1.182956555873764155e+05,2.230963319890981733e-01
1.182963653601985716e+05,2.235990370841820507e-01
1.182970751330207131e+05,2.241184990157687185e-01
1.182977849058428692e+05,2.246379609473553862e-01
1.182984946786650253e+05,2.251406660424392359e-01
1.182992044326717878e+05,2.257522905747913200e-01
1.182999142054939293e+05,2.263304014341377679e-01
1.183006239783160854e+05,2.269085122934842158e-01
1.183013337511382415e+05,2.273106763695512955e-01
