# r,k_smooth_cycles_per_km
1.180869314804827009e+05,3.170267790055201762e-01
1.180876469455893675e+05,3.118405381079048522e-01
1.180883624106960488e+05,3.064280799175018721e-01
1.180890778758027300e+05,3.014429210579200880e-01
1.180897933409093966e+05,2.964577621983383593e-01
1.180905088060160633e+05,2.910117903349296875e-01
1.180912242711227445e+05,2.852977090874762589e-01
1.180919397362294258e+05,2.794328163114977448e-01
1.180926552013360924e+05,2.741627912313684967e-01
1.180933706664427591e+05,2.681051948356077408e-01
1.180940861315494403e+05,2.620475984398470959e-01
1.180948015966561215e+05,2.560654078083489660e-01
1.180955170617627882e+05,2.498067293745546980e-01
1.180962325268694549e+05,2.483572630170628459e-01
1.180969479919761361e+05,2.469664455873308018e-01
1.180976634570828173e+05,2.457013044313696992e-01
1.180983789221894840e+05,2.442769733286320466e-01
1.180990943872961507e+05,2.431458868646933225e-01
1.180998098524028319e+05,2.420734493285144062e-01
1.181005253175095131e+05,2.412691211763802190e-01
1.181012407826161943e+05,2.407329024082907609e-01
1.181019562477228610e+05,2.402218188949555022e-01
1.181026717128295277e+05,2.395683022713464561e-01
1.181033871779362089e+05,2.388728935564804479e-01
1.181041026430428901e+05,2.380182948948378618e-01
1.181048181081495568e+05,2.370631552141784781e-01
1.181055335732562235e+05,2.361080155335191222e-01
1.181062490383629047e+05,2.355466615106754646e-01
1.181069645034695859e+05,2.349434153965747896e-01
1.181076799685762526e+05,2.339212483699042444e-01
1.181083954336829192e+05,2.334017864383175767e-01
1.181091108987896005e+05,2.329744871074962698e-01
1.181098263638962817e+05,2.326058367044347708e-01
1.181105418290029484e+05,2.321785373736134639e-01
1.181112572941096150e+05,2.317261027880379853e-01
1.181119727592162963e+05,2.312317761112055170e-01
1.181126882243229775e+05,2.307039357613674124e-01
1.181134036894296441e+05,2.301174464837695555e-01
1.181141191545363108e+05,2.295560924609258979e-01
1.181148346196429920e+05,2.289360895103224602e-01
1.181155500847496733e+05,2.286344664532721505e-01
1.181162655498563399e+05,2.279055440654005615e-01
1.181169810149630212e+05,2.272185137687859346e-01
1.181176964800696878e+05,2.266404029094394867e-01
1.181184119451763690e+05,2.260958057230986196e-01
1.181191274102830503e+05,2.256517495557745223e-01
1.181198428753897169e+05,2.251741797154448443e-01
1.181205583404963836e+05,2.246966098751151386e-01
1.181212738056030648e+05,2.242693105442938872e-01
1.181219892707097461e+05,2.236828212666960303e-01
1.181227047358164127e+05,2.234063334643998644e-01
1.181234202009230794e+05,2.230460614795897190e-01
1.181241356660297606e+05,2.225936268940142404e-01
1.181248511311364418e+05,2.219903807799136208e-01
1.181255665962431085e+05,2.215547030308409326e-01
1.181262820613497752e+05,2.210101058445000932e-01
1.181269975264564564e+05,2.204487518216564079e-01
1.181277129821439157e+05,2.200046956543323384e-01
1.181284284378313750e+05,2.195606394870082412e-01
1.181291439029380417e+05,2.192255027569522952e-01
1.181298593680447084e+05,2.186976624071142461e-01
1.181305748331513896e+05,2.181698220572761693e-01
1.181312902982580708e+05,2.177006306351978449e-01
1.181320057633647375e+05,2.171895471218625862e-01
1.181327212284714042e+05,2.167119772815329082e-01
1.181334366935780854e+05,2.239844443237463123e-01
1.181341521586847666e+05,2.310390724914233584e-01
1.181348676237914333e+05,2.381272143321060131e-01
1.181355830888981000e+05,2.453075187735540008e-01
1.181362985540047812e+05,2.523118764317227036e-01
1.181370140191114624e+05,2.592073146526231997e-01
1.181377294842181291e+05,2.661865370560376753e-01
1.181384449493247957e+05,2.728473795658990508e-01
1.181391604144314770e+05,2.795082220757603708e-01
1.181398758795381582e+05,2.864706876426720283e-01
1.181405913446448249e+05,2.930393675517680152e-01
1.181413068097514915e+05,2.997588589893890876e-01
1.181420222748581728e+05,3.064783504270102710e-01
1.181427377399648540e+05,3.131056792638660102e-01
1.181434532050715352e+05,3.199340901387552893e-01
1.181441686701782019e+05,3.266452031581250082e-01
1.181448841352848685e+05,3.334149651052545904e-01
1.181455996003915498e+05,3.402768896531494502e-01
1.181463150654982310e+05,3.472309768018096987e-01
1.181470305306048976e+05,3.541850639504700027e-01
1.181477459957115643e+05,3.610972590078733169e-01
1.181484614608182455e+05,3.602426603462306476e-01
1.181491769259249268e+05,3.596896847416383713e-01
1.181498923910315934e+05,3.592958990838227007e-01
1.181506078561382601e+05,3.589440055172640198e-01
1.181513233212449413e+05,3.586172472054594551e-01
1.181520387863516225e+05,3.583742730761689255e-01
1.181527542514582892e+05,3.579385953270962650e-01
1.181534697165649559e+05,3.578967032358393308e-01
1.181541851816716371e+05,3.581731910381353856e-01
1.181549006467783183e+05,3.582569752206493652e-01
1.181556161118849850e+05,3.586004903689566925e-01
1.181563315769916517e+05,3.589523839355153179e-01
1.181570470420983329e+05,3.594131969393422610e-01
1.181577625072050141e+05,3.602342819279792385e-01
1.181584779723116808e+05,3.608459064603313227e-01
1.181591934374183620e+05,3.614659094109348159e-01
1.181599089025250287e+05,3.622451023083148036e-01
1.181606243676317099e+05,3.629321326049294028e-01
1.181613398327383911e+05,3.635270003007786133e-01
1.181620552978450578e+05,3.642140305973932679e-01
1.181627707629517245e+05,3.649429529852649123e-01
1.181634862280584057e+05,3.656467401183823296e-01
1.181642016931650869e+05,3.663505272514998024e-01
1.181649171582717536e+05,3.671213417306283811e-01
1.181656326233784202e+05,3.580810284373699970e-01
1.181663480884851015e+05,3.490155798893574968e-01
1.181670635535917827e+05,3.396904003755515933e-01
1.181677790186984494e+05,3.303652208617457453e-01
1.181684944838051160e+05,3.210484197661912509e-01
1.181692099489117973e+05,3.114132387770836563e-01
1.181699254140184785e+05,3.018450851339872787e-01
1.181706408791251451e+05,2.922853099091421991e-01
1.181713563348126045e+05,2.827339131025485286e-01
1.181720717905000492e+05,2.730735968586867624e-01
1.181727872556067305e+05,2.629440891927466439e-01
1.181735027207134117e+05,2.528229599450579901e-01
1.181742181858200784e+05,2.426934522791178994e-01
1.181749336509267450e+05,2.325388093584236371e-01
1.181756491160334263e+05,2.224344369472377458e-01
1.181763645811401075e+05,2.124306055550685968e-01
1.181770800462467741e+05,2.024435309994022936e-01
1.181777955113534408e+05,1.924732132802387530e-01
1.181785109764601220e+05,1.825112739793266214e-01
1.181792264415668033e+05,1.724069015681407302e-01
1.181799419066734699e+05,1.621768528831838696e-01
1.181806573717801366e+05,1.615652283508318132e-01
1.181813728368868178e+05,1.609536038184797846e-01
1.181820883019934990e+05,1.607776570352004164e-01
1.181828037671001657e+05,1.606017102519210482e-01
1.181835192322068324e+05,1.604844123964014602e-01
1.181842346973135136e+05,1.603503577043791095e-01
1.181849501624201948e+05,1.601576540845969510e-01
1.181856656275268761e+05,1.599649504648147924e-01
1.181863810926335427e+05,1.597638684267812526e-01
1.181870965577402094e+05,1.595627863887477127e-01
1.181878120228468906e+05,1.595460295522449223e-01
1.181885274879535718e+05,1.595292727157421042e-01
1.181892429530602385e+05,1.595041374609879326e-01
1.181899584181669052e+05,1.594790022062337331e-01
1.181906738832735864e+05,1.594035964419711626e-01
1.181913893483802676e+05,1.593868396054683445e-01
1.181921048134869343e+05,1.591941359856862137e-01
1.181928202785936010e+05,1.589176481833900756e-01
1.181935357437002822e+05,1.586830524723508995e-01
1.181942512088069634e+05,1.585908898715855109e-01
1.181949666739136301e+05,1.584987272708201500e-01
1.181956821390202967e+05,1.584652135978145415e-01
1.181963976041269780e+05,1.584987272708201500e-01
1.181971130692336592e+05,1.585406193620771398e-01
1.181978285343403259e+05,1.585825114533341296e-01
1.181985439994469925e+05,1.585489977803285766e-01
1.181992594645536738e+05,1.585154841073229681e-01
1.181999749296603550e+05,1.584652135978145693e-01
1.182006903947670216e+05,1.584149430883061704e-01
1.182014058598737029e+05,1.583646725787977716e-01
1.182021213249803695e+05,1.583144020692894005e-01
1.182028367900870508e+05,1.582808883962837920e-01
1.182035522457745101e+05,1.581971042137698402e-01
1.182042677108811768e+05,1.581300768677586788e-01
1.182049831759878434e+05,1.580965631947530703e-01
1.182056986410945246e+05,1.580630495217474618e-01
1.182064141062012059e+05,1.579960221757363004e-01
1.182071295713078725e+05,1.580211574304904998e-01
1.182078450364145392e+05,1.581216984495072420e-01
1.182085605015212204e+05,1.581803473772670499e-01
1.182092759666279017e+05,1.582473747232782391e-01
1.182099914317345683e+05,1.583144020692894283e-01
1.182107068968412495e+05,1.583814294153005897e-01
1.182114223619479162e+05,1.583898078335519988e-01
1.182121378270545974e+05,1.583981862518034078e-01
1.182128532921612787e+05,1.584065646700548169e-01
1.182135687572679453e+05,1.584400783430603699e-01
1.182142842223746120e+05,1.584903488525687687e-01
1.182149996874812932e+05,1.584819704343173596e-01
1.182157151525879744e+05,1.584735920160659783e-01
1.182164306176946411e+05,1.584652135978145970e-01
1.182171460828013078e+05,1.584735920160659783e-01
1.182178615479079890e+05,1.585154841073229681e-01
1.182185770130146702e+05,1.586076467080883290e-01
1.182192924781213369e+05,1.586998093088536899e-01
1.182200079432280036e+05,1.587584582366134978e-01
1.182207234083346848e+05,1.588171071643732779e-01
1.182214388734413660e+05,1.588506208373788864e-01
1.182221543385480327e+05,1.588673776738816767e-01
1.182228698036546994e+05,1.588841345103844949e-01
1.182235852687613806e+05,1.589008913468872852e-01
1.182243007338680618e+05,1.589092697651386943e-01
1.182250161989747285e+05,1.589176481833901033e-01
1.182257316640813951e+05,1.589260266016414846e-01
1.182264471291880764e+05,1.589260266016414569e-01
1.182271625942947576e+05,1.589260266016414569e-01
1.182278780594014243e+05,1.589260266016414569e-01
1.182285935245080909e+05,1.589176481833900478e-01
1.182293089896147721e+05,1.588925129286358207e-01
1.182300244547214534e+05,1.589427834381442195e-01
1.182307399198281200e+05,1.589930539476526183e-01
1.182314553849347867e+05,1.590433244571610172e-01
1.182321708500414679e+05,1.590768381301665979e-01
1.182328863151481492e+05,1.590768381301665979e-01
1.182336017802548158e+05,1.590600812936638075e-01
1.182343172453614825e+05,1.590433244571610172e-01
1.182350327104681637e+05,1.590265676206582268e-01
1.182357481755748449e+05,1.590098107841554087e-01
1.182364636406815116e+05,1.591103518031722341e-01
1.182371790869497490e+05,1.592025144039375950e-01
1.182378945520564157e+05,1.592862985864515746e-01
1.182386100171630969e+05,1.593700827689655541e-01
1.182393254822697781e+05,1.594538669514795337e-01
1.182400409473764448e+05,1.596046784800046747e-01
1.182407564124831115e+05,1.597554900085298435e-01
1.182414718775897927e+05,1.599063015370550123e-01
1.182421873426964739e+05,1.600403562290773907e-01
1.182429028078031406e+05,1.602665735218651022e-01
1.182436182729098073e+05,1.605011692329042505e-01
1.182443337380164885e+05,1.606938728526864091e-01
1.182450492031231697e+05,1.608865764724685399e-01
1.182457646682298509e+05,1.611881995295189052e-01
1.182464801333365176e+05,1.616573909515972018e-01
1.182471955984431843e+05,1.623527996664632100e-01
1.182479110635498655e+05,1.630482083813292460e-01
1.182486265286565467e+05,1.637603739326980723e-01
1.182493419937632134e+05,1.644725394840668709e-01
1.182500574588698801e+05,1.651511913624301164e-01
1.182507729239765613e+05,1.658298432407933343e-01
1.182514883890832425e+05,1.672122822522739971e-01
1.182522038541899092e+05,1.685947212637546599e-01
1.182529193192965904e+05,1.699520250204811511e-01
1.182536347844032571e+05,1.713093287772075868e-01
1.182543502495099383e+05,1.731274455377609656e-01
1.182550657146166195e+05,1.748785349523031274e-01
1.182557811797232862e+05,1.766296243668452892e-01
1.182564966448299529e+05,1.783807137813874510e-01
1.182572121099366341e+05,1.800982895229239766e-01
1.182579275750433153e+05,1.817237026636951969e-01
1.182586430401499820e+05,1.833072237132094273e-01
1.182593585052566486e+05,1.849493936904834102e-01
1.182600739703633299e+05,1.870356198350814625e-01
1.182607894354700111e+05,1.890129265424113914e-01
1.182615049005766778e+05,1.908226648847133611e-01
1.182622203656833444e+05,1.926240248087638940e-01
1.182629358307900256e+05,1.944253847328144269e-01
1.182636512958967069e+05,1.961932309838593791e-01
1.182643667610033735e+05,1.979610772349043590e-01
1.182650822261100402e+05,1.997624371589549197e-01
1.182657976912167214e+05,2.015386618282513087e-01
1.182665131563234027e+05,2.025859641096760255e-01
1.182672286214300693e+05,2.036332663911007701e-01
1.182679440865367360e+05,2.047057039272796863e-01
1.182686595516434172e+05,2.057781414634586026e-01
1.182693750167500984e+05,2.065573343608385903e-01
1.182700904818567651e+05,2.073365272582186059e-01
1.182708059469634318e+05,2.081157201555986214e-01
1.182715214120701130e+05,2.088949130529786091e-01
1.182722368771767942e+05,2.097243764598669957e-01
1.182729523422834609e+05,2.107214082317833692e-01
1.182736678073901276e+05,2.116514126576885535e-01
1.182743832724968088e+05,2.125814170835937378e-01
1.182750987376034900e+05,2.130673653421747971e-01
1.182758142027101567e+05,2.135533136007558841e-01
1.182765296678168233e+05,2.141733165513593495e-01
1.182772451329235046e+05,2.145754806274264570e-01
1.182779605980301858e+05,2.151200778137673242e-01
1.182786760631368525e+05,2.155892692358455931e-01
1.182793915282435337e+05,2.160584606579238898e-01
1.182801069933502004e+05,2.164606247339909972e-01
1.182808224396184378e+05,2.170303571750860083e-01
1.182815379047251190e+05,2.177006306351978726e-01
1.182822533698317857e+05,2.183709040953097091e-01
1.182829688349384523e+05,2.190411775554215457e-01
1.182836843000451336e+05,2.195857747417624128e-01
1.182843997651518148e+05,2.199628035630753209e-01
1.182851152302584815e+05,2.203398323843882289e-01
1.182858306953651481e+05,2.208760511524776593e-01
1.182865461604718294e+05,2.214290267570699633e-01
1.182872616255785106e+05,2.219820023616621840e-01
1.182879770906851918e+05,2.223674096012265011e-01
1.182886925557918585e+05,2.227947089320478080e-01
1.182894080208985251e+05,2.232220082628690871e-01
1.182901234860052064e+05,2.236995781031987651e-01
1.182908389511118876e+05,2.241771479435284709e-01
1.182915544162185543e+05,2.245206630918357704e-01
1.182922698813252209e+05,2.248641782401430700e-01
1.182929853464319021e+05,2.251741797154448166e-01
1.182937008115385834e+05,2.255931006280146867e-01
1.182944162766452500e+05,2.260622920500929833e-01
1.182951317417519313e+05,2.265482403086740981e-01
1.182958472068585979e+05,2.267493223467076380e-01
1.182965626719652792e+05,2.267577007649590193e-01
1.182972781370719604e+05,2.270844590767635285e-01
1.182979936021786270e+05,2.272855411147970683e-01
1.182987090672852937e+05,2.274614878980764365e-01
1.182994245323919749e+05,2.276374346813558047e-01
1.183001399974986562e+05,2.281820318676966441e-01
1.183008554626053228e+05,2.287014937992833397e-01
1.183015709277119895e+05,2.290450089475906392e-01
1.183022863928186707e+05,2.295225787879203172e-01
1.183030018579253519e+05,2.301844738297807724e-01
1.183037173230320186e+05,2.307542062708757835e-01
1.183044327881386853e+05,2.313239387119708501e-01
